id	lemma	pos	gender	anim	class	stress	stems	overrides	variants	src	note
неправѣднѡ.x.2	непра́вѣднѡ	x	-	-	adv	a	-	-	-	P:-	adv
непревращнѡ.x.2	непревра́щнѡ	x	-	-	adv	a	-	-	-	P:-	adv
непремѣннѡ.x.2	непремѣ́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
непремѣннѣ.x.2	непремѣ́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
непреподобнѡ.x.2	непрепо́добнѡ	x	-	-	adv	a	adv-of=непреподобный.a	-	-	P:-	adv; the adjective's adverb printed with another accent or letter
непререкательнѣ.x.2	непререка́тельнѣ	x	-	-	adv	a	-	-	-	P:-	adv
непрестай.x.2	непреста́й	x	-	-	adv	a	-	-	-	P:-	adv
непрестаннѡ.x.2	непреста́ннѡ	x	-	-	adv	a	-	-	word=непре́станнѡ	P:-	adv
непрестаннѣ.x.2	непреста́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
непреткновеннѡ.x.2	непреткнове́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неприкосновеннѡ.x.2	неприкоснове́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неприлѣжнѡ.x.2	неприлѣ́жнѡ	x	-	-	adv	a	-	-	-	P:-	adv
непринꙋжденнѣ.x.2	непринꙋжде́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
непротивѡ.x.2	непроти́вѡ	x	-	-	adv	a	-	-	-	P:-	adv
непрощеннѡ.x.2	непроще́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неразвлеченнѣ.x.2	неразвлече́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
неразсмотрителнѣ.x	неразсмо́трителнѣ	x	-	-	adv	a	-	-	-	P:-	adv
неразсꙋдителнѡ.x	неразсꙋди́телнѡ	x	-	-	adv	a	-	-	-	P:-	adv
нераскаѧннѣ.x.2	нераска́ѧннѣ	x	-	-	adv	a	-	-	-	P:-	adv
нерастлѣннѡ.x.2	нерастлѣ́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
нерꙋкотвореннѡ.x.2	нерꙋкотворе́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
несказаннѡ.x.2	несказа́ннѡ	x	-	-	adv	a	-	-	word=неска́заннѡ	P:-	adv
несладительнѡ.x.2	неслади́тельнѡ	x	-	-	adv	a	-	-	-	P:-	adv
несліѧннѡ.x.2	неслїѧ́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
несліѧннѣ.x.2	неслїѧ́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
несмысленнѡ.x.2	несмы́сленнѡ	x	-	-	adv	a	-	-	-	P:-	adv
несмысленнѣ.x.2	несмы́сленнѣ	x	-	-	adv	a	-	-	-	P:-	adv
несмѣжнѣ.x.2	несмѣ́жнѣ	x	-	-	adv	a	-	-	-	P:-	adv
несмѣшаннѣ.x.2	несмѣ́шаннѣ	x	-	-	adv	a	-	-	-	P:-	adv
несмꙋтительнѣ.x.2	несмꙋти́тельнѣ	x	-	-	adv	a	-	-	-	P:-	adv
несмꙋщеннѡ.x.2	несмꙋще́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
несмꙋщеннѣ.x.2	несмꙋще́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
несовершеннѡ.x.2	несоверше́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
несовершеннѣ.x.2	несоверше́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
несовратнѡ.x.2	несовра́тнѡ	x	-	-	adv	a	-	-	-	P:-	adv
несожженнѡ.x.2	несожже́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
несомнѣннѡ.x.2	несомнѣ́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
несочетаннѡ.x.2	несочета́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
несочтаннѡ.x.2	несочта́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неспѣшнѡ.x.2	неспѣ́шнѡ	x	-	-	adv	a	-	-	-	P:-	adv
несравненнѡ.x.2	несравне́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
несравненнѣ.x.2	несравне́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
несредственнѡ.x.2	несре́дственнѡ	x	-	-	adv	a	-	-	-	P:-	adv
несредственнѣ.x.2	несре́дственнѣ	x	-	-	adv	a	-	-	-	P:-	adv
нестыднѡ.x.2	несты́днѡ	x	-	-	adv	a	-	-	-	P:-	adv
несѣченѡ.x.2	несѣ́ченѡ	x	-	-	adv	a	-	-	-	P:-	adv
несꙋмнѣннѡ.x.2	несꙋмнѣ́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
несꙋмнѣннѣ.x.2	несꙋмнѣ́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
несꙋмѣннѣ.x.2	несꙋмѣ́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
нетерпимѡ.x.2	нетерпи́мѡ	x	-	-	adv	a	-	-	-	P:-	adv
нетлѣннѡ.x.2	нетлѣ́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
нетлѣннѣ.x.2	нетлѣ́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
нетѣсновмѣстнѡ.x.2	нетѣсновмѣ́стнѡ	x	-	-	adv	a	-	-	-	P:-	adv
нетѣсномѣстнѡ.x.2	нетѣсномѣ́стнѡ	x	-	-	adv	a	-	-	-	P:-	adv
нетѣснѡ.x.2	нетѣ́снѡ	x	-	-	adv	a	-	-	-	P:-	adv
неходатайственнѣ.x.2	нехода́тайственнѣ	x	-	-	adv	a	-	-	-	P:-	adv
нечастнѣ.x.2	неча́стнѣ	x	-	-	adv	a	-	-	-	P:-	adv
нечаѧннѡ.x.2	неча́ѧннѡ	x	-	-	adv	a	-	-	-	P:-	adv
нечаѧннѣ.x.2	неча́ѧннѣ	x	-	-	adv	a	-	-	-	P:-	adv
нечестивнѡ.x.2	нечести́внѡ	x	-	-	adv	a	-	-	-	P:-	adv
нечиновнѡ.x.2	нечино́внѡ	x	-	-	adv	a	-	-	-	P:-	adv
нечꙋвственнѡ.x.2	нечꙋ́вственнѡ	x	-	-	adv	a	-	-	-	P:-	adv
нечꙋвственнѣ.x.2	нечꙋ́вственнѣ	x	-	-	adv	a	-	-	-	P:-	adv
неѡбиновеннѡ.x.2	неѡбинове́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неѡбъѧтнѣ.x.2	неѡбъѧ́тнѣ	x	-	-	adv	a	-	-	-	P:-	adv
неѡбꙋзданнѡ.x.2	неѡбꙋ́зданнѡ	x	-	-	adv	a	-	-	-	P:-	adv
неѡдержаннѡ.x.2	неѡдержа́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неѡмраченнѣ.x.2	неѡмраче́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
неѡпаснѡ.x.2	неѡпа́снѡ	x	-	-	adv	a	-	-	-	P:-	adv
неѡписаннѡ.x.2	неѡпи́саннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неѡписаннѣ.x.2	неѡпи́саннѣ	x	-	-	adv	a	-	-	-	P:-	adv
неѡраннѣ.x.2	неѡра́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
неѡсꙋжденнѡ.x.2	неѡсꙋжде́ннѡ	x	-	-	adv	a	-	-	word=неосꙋжде́ннѡ|неѻсꙋжде́ннѡ	P:-	adv
неѧвленнѡ.x.2	неѧвле́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неѧвленнѣ.x.2	неѧвле́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
неѿвратнѡ.x	неѿвра́тнѡ	x	-	-	adv	a	-	-	-	P:-	adv
неѿкровеннѡ.x	неѿкрове́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неѿложнѡ.x	неѿло́жнѡ	x	-	-	adv	a	adv-of=неѡтложный.a	-	-	P:-	adv; the adjective's adverb printed with another accent or letter
неѿложнѣ.x	неѿло́жнѣ	x	-	-	adv	a	adv-of=неѡтложный.a	-	-	P:-	adv; the adjective's adverb printed with another accent or letter
неѿлꙋчнѡ.x	неѿлꙋ́чнѡ	x	-	-	adv	a	adv-of=неѡтлꙋчный.a	-	-	P:-	adv; the adjective's adverb printed with another accent or letter
неѿмѣннѡ.x	неѿмѣ́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неѿстꙋпнѡ.x	неѿстꙋ́пнѡ	x	-	-	adv	a	adv-of=неѡтстꙋпный.a	-	-	P:-	adv; the adjective's adverb printed with another accent or letter
неѿстꙋпнѣ.x	неѿстꙋ́пнѣ	x	-	-	adv	a	adv-of=неѡтстꙋпный.a	-	-	P:-	adv; the adjective's adverb printed with another accent or letter
неѿторжнѣ.x	неѿто́ржнѣ	x	-	-	adv	a	-	-	-	P:-	adv
неѿходнѡ.x	неѿхо́днѡ	x	-	-	adv	a	-	-	-	P:-	adv
неꙋдержаннѡ.x.2	неꙋдержа́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неꙋдобь.x.2	неꙋдо́бь	x	-	-	adv	a	-	-	-	P:-	adv
неꙋкоризненнѡ.x.2	неꙋкори́зненнѡ	x	-	-	adv	a	-	-	-	P:-	adv
неꙋнывнѡ.x.2	неꙋны́внѡ	x	-	-	adv	a	-	-	-	P:-	adv
неꙋстаннѡ.x.2	неꙋста́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неꙋхищреннѣ.x.2	неꙋхищре́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
неꙋченнѡ.x.2	неꙋче́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
неꙋѧзвеннѡ.x.2	неꙋѧ́звеннѡ	x	-	-	adv	a	-	-	-	P:-	adv
ни.x.2	ни	x	-	-	part	-	pros=procl	-	word=нѝ	P:-	part
нибꙋдь.x.2	нибꙋ́дь	x	-	-	part	a	-	-	-	P:-	part
нигдѣ.x.2	нигдѣ̀	x	-	-	advpro	a	-	-	-	P:-	advpro
нигдѣже.x.2	нигдѣ́же	x	-	-	advpro	a	-	-	-	P:-	advpro
ниже.x.2	нижѐ	x	-	-	conj	a	-	-	-	P:-	conj
низꙋ.x.2	ни́зꙋ	x	-	-	adv	a	-	-	-	P:-	adv
никакоже.x.2	ника́коже	x	-	-	advpro	a	-	-	-	P:-	advpro
никаколюбо.x.2	ника́колюбо	x	-	-	advpro	a	-	-	-	P:-	advpro
никакѡ.x.2	ника́кѡ	x	-	-	advpro	a	-	-	word=ника́ко	P:-	advpro
никаможе.x.2	ника́може	x	-	-	advpro	a	-	-	-	P:-	advpro
никогда.x.2	никогда̀	x	-	-	advpro	a	-	-	-	P:-	advpro
никогдаже.x.2	никогда́же	x	-	-	advpro	a	-	-	-	P:-	advpro
николиже.x.2	николи́же	x	-	-	advpro	a	-	-	-	P:-	advpro
нималѡ.x.2	нима́лѡ	x	-	-	adv	a	-	-	-	P:-	adv
ницъ.x.2	ни́цъ	x	-	-	adv	a	-	-	-	P:-	adv
ницы.x.2	ни́цы	x	-	-	adv	a	-	-	-	P:-	adv
нищеѡбразнѡ.x.2	нищеѡбра́знѡ	x	-	-	adv	a	-	-	word=нищеѻбра́знѡ	P:-	adv
ниѿкꙋдꙋже.x	ниѿкꙋ́дꙋже	x	-	-	advpro	a	-	-	-	P:-	advpro
но.x.2	но	x	-	-	conj	-	-	-	-	P:-	conj
новоѡбразнѣ.x.2	новоѡбра́знѣ	x	-	-	adv	a	-	-	-	P:-	adv
новоѧвленнѡ.x.2	новоѧвле́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
новоѧвленнѣ.x.2	новоѧвле́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
новоѻбразнѡ.x	новоѻбра́знѡ	x	-	-	adv	a	-	-	-	P:-	adv
нынѣ.x.2	ны́нѣ	x	-	-	adv	a	-	-	-	P:-	adv
нѣгдѣ.x.2	нѣ́гдѣ	x	-	-	advpro	a	-	-	-	P:-	advpro
нѣкакѡ.x.2	нѣ́какѡ	x	-	-	advpro	a	-	-	word=нѣ́како	P:-	advpro
нѣкогда.x.3	нѣ́когда	x	-	-	advpro	a	-	-	-	P:-	advpro
нѣколикѡ.x.2	нѣ́коликѡ	x	-	-	advpro	a	-	-	-	P:-	advpro
нѣсколько.x	нѣ́сколько	x	-	-	advpro	a	-	-	word=нѣ́сколькѡ	P:-	advpro
нѣтъ.x.2	нѣ́тъ	x	-	-	adv	a	-	-	-	P:-	adv
нꙋднѡ.x.2	нꙋ́днѡ	x	-	-	adv	a	-	-	-	P:-	adv
обаполы.x.2	ѻ҆бапо́лы	x	-	-	adv	a	-	-	-	P:-	adv
обаче.x.2	ѻ҆ба́че	x	-	-	conj	a	-	-	word=ѡ҆ба́че|ѻ҆́баче	P:-	conj
обоюдꙋ.x.2	ѻ҆бою́дꙋ	x	-	-	advpro	a	-	-	-	P:-	advpro
обыкновеннѡ.x.2	ѻ҆быкнове́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
овамѡ.x.2	ѻ҆ва́мѡ	x	-	-	advpro	a	-	-	word=ѡ҆ва́мо|ѡ҆ва́мѡ	P:-	advpro
овогда.x.2	ѻ҆вогда̀	x	-	-	advpro	a	-	-	word=ѡ҆вогда̀	P:-	advpro
овогдаже.x	ѻ҆вогда́же	x	-	-	advpro	a	-	-	-	P:-	advpro
овѡ.x.2	ѻ҆́вѡ	x	-	-	advpro	a	-	-	-	P:-	advpro
огнедохновеннѡ.x.2	ѻ҆гнедохнове́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
огненноѧзычнѣ.x.2	ѻ҆гненноѧзы́чнѣ	x	-	-	adv	a	-	-	-	P:-	adv
огненнѡ.x.2	ѻ҆́гненнѡ	x	-	-	adv	a	-	-	-	P:-	adv
огнеѡбразнѡ.x	ѻ҆гнеѡбра́знѡ	x	-	-	adv	a	adv-of=огнеобразный.a	-	word=ѻ҆гнеѻбра́знѡ	P:-	adv; the adjective's adverb printed with another accent or letter
однакѡ.x.2	ѻ҆дна́кѡ	x	-	-	conj	a	-	-	-	P:-	conj
окоѧвленнѣ.x.2	ѻ҆коѧвле́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
окрꙋгъ.x.2	ѻ҆крꙋ́гъ	x	-	-	adv	a	-	-	word=ѡ҆крꙋ́гъ	P:-	adv
онамѡ.x.2	ѻ҆на́мѡ	x	-	-	adv	a	-	-	-	P:-	adv
ондѣ.x.2	ѻ҆́ндѣ	x	-	-	adv	a	-	-	-	P:-	adv
онꙋдꙋже.x.2	ѻ҆нꙋ́дꙋже	x	-	-	advpro	a	-	-	-	P:-	advpro
ослабнѡ.x	ѻ҆сла́бнѡ	x	-	-	adv	a	adv-of=ѡслабный.a	-	-	P:-	adv; the adjective's adverb printed with another accent or letter
особеннѡ.x.2	ѻ҆со́беннѡ	x	-	-	adv	a	-	-	-	P:-	adv
особь.x.2	ѻ҆со́бь	x	-	-	adv	a	-	-	word=ѡ҆со́бь	P:-	adv
отай.x.2	ѻ҆́тай	x	-	-	adv	a	-	-	word=ѡ҆́тай	P:-	adv
отечески.x.2	ѻ҆те́чески	x	-	-	adv	a	-	-	-	P:-	adv
отрочески.x.2	ѻ҆́трочески	x	-	-	adv	a	-	-	-	P:-	adv
оу.x.2	ѹ҆	x	-	-	prep	a	gov=gen;pros=procl	-	word=ѹ҆̀	P:-	pr
оуа.x.2	ѹ҆а̀	x	-	-	intj	a	-	-	-	P:-	intj
оубійственнѣ.x.2	ѹ҆бі́йственнѣ	x	-	-	adv	a	-	-	-	P:-	adv
оубѡ.x.2	ѹ҆́бѡ	x	-	-	conj	a	pros=encl	-	word=ѹ҆́бо	P:-	conj
оувы.x.2	ѹ҆вы̀	x	-	-	intj	a	-	-	-	P:-	intj
оувѣщательнѣ.x.2	ѹ҆вѣща́тельнѣ	x	-	-	adv	a	-	-	-	P:-	adv
оудивительнѣ.x.2	ѹ҆диви́тельнѣ	x	-	-	adv	a	-	-	-	P:-	adv
оудобопокорнѣ.x.2	ѹ҆добопоко́рнѣ	x	-	-	adv	a	-	-	-	P:-	adv
оудобь.x.2	ѹ҆до́бь	x	-	-	adv	a	-	-	word=ѹ҆до́бѣе	P:-	adv
оудобѡ.x.2	ѹ҆до́бѡ	x	-	-	adv	a	-	-	-	P:-	adv
оуже.x.2	ѹ҆жѐ	x	-	-	adv	a	-	-	-	P:-	adv
оумиленнѡ.x.2	ѹ҆миле́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
оумиленнѣ.x.2	ѹ҆миле́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
оумственнѡ.x.2	ѹ҆́мственнѡ	x	-	-	adv	a	-	-	-	P:-	adv
оумственнѣ.x.2	ѹ҆́мственнѣ	x	-	-	adv	a	-	-	-	P:-	adv
оумысленнѡ.x.2	ѹ҆мы́сленнѡ	x	-	-	adv	a	-	-	-	P:-	adv
оумышленнѡ.x.2	ѹ҆мы́шленнѡ	x	-	-	adv	a	-	-	-	P:-	adv
оумышленнѣ.x.2	ѹ҆мы́шленнѣ	x	-	-	adv	a	-	-	-	P:-	adv
оумѣреннѡ.x.2	ѹ҆мѣ́реннѡ	x	-	-	adv	a	-	-	-	P:-	adv
оумѣреннѣ.x.2	ѹ҆мѣ́реннѣ	x	-	-	adv	a	-	-	word=ѹ҆ме́реннѣ	P:-	adv
оуне.x.2	ѹ҆́не	x	-	-	adv	a	-	-	-	P:-	adv; comp
оунее.x	ѹ҆́нее	x	-	-	adv	a	-	-	-	P:-	adv; comp
оуныннѡ.x.2	ѹ҆ны́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
оунѣе.x.2	ѹ҆́нѣе	x	-	-	adv	a	-	-	-	P:-	adv; comp
оупещреннѣ.x.2	ѹ҆пещре́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
оусвоеннѣ.x.2	ѹ҆свое́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
оусвоительнѣ.x.2	ѹ҆свои́тельнѣ	x	-	-	adv	a	-	-	-	P:-	adv
оуспѣшнѡ.x.2	ѹ҆спѣ́шнѡ	x	-	-	adv	a	-	-	-	P:-	adv
оутрей.x.2	ѹ҆́трей	x	-	-	adv	a	-	-	word=ѹ҆́трѣй	P:-	adv
оутрѡ.x.2	ѹ҆́трѡ	x	-	-	adv	a	-	-	-	P:-	adv
оухищреннѡ.x.2	ѹ҆хищре́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
оухищреннѣ.x.2	ѹ҆хищре́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
охотнѡ.x.2	ѻ҆хо́тнѡ	x	-	-	adv	a	-	-	-	P:-	adv
охъ.x.2	ѻ҆́хъ	x	-	-	intj	a	-	-	-	P:-	intj
очевиднѡ.x.2	ѻ҆чеви́днѡ	x	-	-	adv	a	-	-	-	P:-	adv
паки.x.2	па́ки	x	-	-	adv	a	-	-	-	P:-	adv
пастырски.x.2	па́стырски	x	-	-	adv	a	-	-	word=па̑стырски	P:-	adv
паче.x.2	па́че	x	-	-	adv	a	-	-	-	P:-	adv
первоѻбразнѡ.x	первоѻбра́знѡ	x	-	-	adv	a	adv-of=первоѡбразный.a	-	-	P:-	adv; the adjective's adverb printed with another accent or letter
пестроѻбразнѡ.x	пестроѻбра́знѡ	x	-	-	adv	a	-	-	-	P:-	adv
пламеннѡ.x.2	пла́меннѡ	x	-	-	adv	a	-	-	-	P:-	adv
пламеннѣ.x.2	пла́меннѣ	x	-	-	adv	a	-	-	-	P:-	adv
плотски.x.2	пло́тски	x	-	-	adv	a	-	-	word=плотскѝ	P:-	adv
по.x.2	по	x	-	-	prep	-	gov=dat|loc|acc;pros=procl	-	word=по̀	P:-	pr
поверхъ.x.2	пове́рхъ	x	-	-	adv	a	-	-	-	P:-	adv
повидимомꙋ.x.2	пови́димомꙋ	x	-	-	adv	a	-	-	-	P:-	adv
повнегда.x.2	повнегда̀	x	-	-	adv	a	-	-	-	P:-	adv
повсегда.x.2	повсегда̀	x	-	-	adv	a	-	-	-	P:-	adv
повсюдꙋ.x.2	повсю́дꙋ	x	-	-	advpro	a	-	-	-	P:-	advpro
повѣствовательнѡ.x.2	повѣствова́тельнѡ	x	-	-	adv	a	-	-	-	P:-	adv
поглавнѡ.x.2	погла́внѡ	x	-	-	adv	a	-	-	-	P:-	adv
подалѣ.x.2	пода́лѣ	x	-	-	adv	a	-	-	-	P:-	adv; comp
подалѣе.x.2	пода́лѣе	x	-	-	adv	a	-	-	-	P:-	adv; comp
подлиннѡ.x.2	по́длиннѡ	x	-	-	adv	a	-	-	-	P:-	adv
подоборѣчнѣ.x.2	подоборѣ́чнѣ	x	-	-	adv	a	-	-	-	P:-	adv
подобоѻбразнѡ.x	подобоѻбра́знѡ	x	-	-	adv	a	adv-of=подобообразный.a	-	-	P:-	adv; the adjective's adverb printed with another accent or letter
подражанно.x.2	подража́нно	x	-	-	adv	a	-	-	-	P:-	adv
подъ.x.2	подъ	x	-	-	prep	-	gov=ins|acc;pros=procl	-	word=по́дъ|подо	P:-	pr
поеликꙋ.x.2	поели́кꙋ	x	-	-	conj	a	-	-	-	P:-	conj
пожданнѡ.x.2	пожда́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
позади.x.2	позадѝ	x	-	-	adv	a	-	-	-	P:-	adv
поздѣ.x.2	по́здѣ	x	-	-	adv	a	-	-	-	P:-	adv
поистиннѣ.x.2	пои́стиннѣ	x	-	-	adv	a	-	-	word=пои́стинѣ	P:-	adv
покаѧннѡ.x.2	покаѧ́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
поколикꙋ.x.2	поколи́кꙋ	x	-	-	advpro	a	-	-	-	P:-	advpro
покровеннѡ.x.2	покрове́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
полегкꙋ.x.2	поле́гкꙋ	x	-	-	adv	a	-	-	-	P:-	adv
полма.x.2	полма̀	x	-	-	adv	a	-	-	-	P:-	adv
помалѣ.x.2	пома́лѣ	x	-	-	adv	a	-	-	-	P:-	adv; comp
помалꙋ.x.2	пома́лꙋ	x	-	-	adv	a	-	-	-	P:-	adv
помногꙋ.x.2	помно́гꙋ	x	-	-	adv	a	-	-	-	P:-	adv
поне.x.2	понѐ	x	-	-	conj	a	-	-	-	P:-	conj
понеже.x.2	поне́же	x	-	-	conj	a	-	-	-	P:-	conj
пониже.x.2	пони́же	x	-	-	adv	a	-	-	-	P:-	adv; comp
понꙋдительнѣ.x.2	понꙋди́тельнѣ	x	-	-	adv	a	-	-	-	P:-	adv
попремногꙋ.x.2	попремно́гꙋ	x	-	-	adv	a	-	-	-	P:-	adv
поранꙋ.x.2	пора́нꙋ	x	-	-	adv	a	-	-	-	P:-	adv
порѧдꙋ.x.2	порѧ́дꙋ	x	-	-	adv	a	-	-	-	P:-	adv
порꙋганнѡ.x.2	порꙋга́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
посемъ.x.2	посе́мъ	x	-	-	advpro	a	-	-	-	P:-	advpro
посемꙋ.x.2	посемꙋ̀	x	-	-	advpro	a	-	-	-	P:-	advpro
поскорѡ.x.2	поско́рѡ	x	-	-	adv	a	-	-	-	P:-	adv
поскорꙋ.x.2	поско́рꙋ	x	-	-	adv	a	-	-	-	P:-	adv
послабнѡ.x.2	посла́бнѡ	x	-	-	adv	a	-	-	-	P:-	adv
послѣ.x.2	по́слѣ	x	-	-	adv	a	-	-	-	P:-	adv
послѣди.x.2	послѣдѝ	x	-	-	adv	a	-	-	-	P:-	adv
послѣдованнѡ.x.2	послѣ́дованнѡ	x	-	-	adv	a	-	-	-	P:-	adv
послѣдованнѣ.x.2	послѣ́дованнѣ	x	-	-	adv	a	-	-	-	P:-	adv
послѣдователнѣ.x	послѣ́дователнѣ	x	-	-	adv	a	-	-	word=послѣ́довательнѣ	P:-	adv
послѣдовнѡ.x.2	послѣ́довнѡ	x	-	-	adv	a	-	-	-	P:-	adv
послѣжде.x.2	по́слѣжде	x	-	-	adv	a	-	-	word=по́слѣжди	P:-	adv
посрамителнѣ.x	посрами́телнѣ	x	-	-	adv	a	-	-	-	P:-	adv
посреди.x.2	посредѝ	x	-	-	adv	a	-	-	-	P:-	adv
посредственнѡ.x.2	посре́дственнѡ	x	-	-	adv	a	-	-	-	P:-	adv
посредственнѣ.x.2	посре́дственнѣ	x	-	-	adv	a	-	-	-	P:-	adv
посредъ.x.2	посре́дъ	x	-	-	adv	a	-	-	-	P:-	adv
посредѣ.x.2	посредѣ̀	x	-	-	adv	a	-	-	-	P:-	adv
постоѧннѡ.x.2	постоѧ́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
постоѧннѣ.x.2	постоѧ́ннѣ	x	-	-	adv	a	-	-	-	P:-	adv
потихꙋ.x.2	поти́хꙋ	x	-	-	adv	a	-	-	-	P:-	adv
потоликꙋ.x.2	потоли́кꙋ	x	-	-	adv	a	-	-	-	P:-	adv
потомже.x	пото́мже	x	-	-	advpro	a	-	-	-	P:-	advpro
потомъ.x.2	пото́мъ	x	-	-	advpro	a	-	-	-	P:-	advpro
потомꙋ.x.2	потомꙋ̀	x	-	-	advpro	a	-	-	-	P:-	advpro
потонкꙋ.x.2	пото́нкꙋ	x	-	-	adv	a	-	-	-	P:-	adv
потребовательнѣ.x.2	потре́бовательнѣ	x	-	-	adv	a	-	-	-	P:-	adv
потщаннѡ.x.2	потща́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
потщательнѣ.x.2	потща́тельнѣ	x	-	-	adv	a	-	-	-	P:-	adv
почастнѡ.x.2	поча́стнѡ	x	-	-	adv	a	-	-	-	P:-	adv
почастꙋ.x.2	поча́стꙋ	x	-	-	adv	a	-	-	-	P:-	adv
почемꙋ.x.2	почемꙋ̀	x	-	-	advpro	a	-	-	-	P:-	advpro
почереднѡ.x.2	почере́днѡ	x	-	-	adv	a	-	-	-	P:-	adv
почреднѡ.x.2	почре́днѡ	x	-	-	adv	a	-	-	-	P:-	adv
почто.x.2	почто̀	x	-	-	advpro	a	-	-	-	P:-	advpro
почтоже.x	почто́же	x	-	-	advpro	a	-	-	-	P:-	advpro
правобыстрѡ.x.2	правобыстрѡ̀	x	-	-	adv	a	-	-	-	P:-	adv
правотечнѡ.x.2	правоте́чнѡ	x	-	-	adv	a	-	-	-	P:-	adv
пребезмѣрнѡ.x.2	пребезмѣ́рнѡ	x	-	-	adv	a	-	-	-	P:-	adv
пребезмѣрнѣ.x.2	пребезмѣ́рнѣ	x	-	-	adv	a	-	-	-	P:-	adv
пребезсравнительнѡ.x.2	пребезсравни́тельнѡ	x	-	-	adv	a	-	-	-	P:-	adv
преблагочестнѡ.x.2	преблагоче́стнѡ	x	-	-	adv	a	-	-	-	P:-	adv
пребожественнѣ.x.2	пребоже́ственнѣ	x	-	-	adv	a	-	-	-	P:-	adv
превесьма.x.2	превесьма̀	x	-	-	adv	a	-	-	-	P:-	adv
превознесеннѡ.x.2	превознесе́ннѡ	x	-	-	adv	a	-	-	-	P:-	adv
превосходительнѡ.x.2	превосходи́тельнѡ	x	-	-	adv	a	-	-	-	P:-	adv
превосходительнѣ.x.2	превосходи́тельнѣ	x	-	-	adv	a	-	-	-	P:-	adv
превсѧкѡ.x.2	превсѧ́кѡ	x	-	-	adv	a	-	-	-	P:-	adv
превыспреннѡ.x.2	превы́спреннѡ	x	-	-	adv	a	-	-	-	P:-	adv
превыспрь.x.2	превы́спрь	x	-	-	adv	a	-	-	-	P:-	adv
превыше.x.2	превы́ше	x	-	-	adv	a	-	-	-	P:-	adv; comp
превышеестественнѣ.x.2	превышеесте́ственнѣ	x	-	-	adv	a	-	-	-	P:-	adv
