source_id	artifact_id	transport	url	path	sha256	size_bytes	format	signature	content_types
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p098.htm	direct	https://www.ponomar.net/files/gama2/p098.htm	downloads/alypy-grammar/p098.htm	495863d91f0a8c641b7ca2c2992c3b84bc707db84bbe03fc365c6a2c619971e6	14067	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p099.htm	direct	https://www.ponomar.net/files/gama2/p099.htm	downloads/alypy-grammar/p099.htm	726b7ec71948b02e6b411a84e681459188e48d7fcd62317335ac8b8eaf11750c	3580	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p100.htm	direct	https://www.ponomar.net/files/gama2/p100.htm	downloads/alypy-grammar/p100.htm	2f5ec65951a5d2ab5f7d0e21aa85362b361a25c414cd3208d0dc7b3e252b1e1d	6921	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p101.htm	direct	https://www.ponomar.net/files/gama2/p101.htm	downloads/alypy-grammar/p101.htm	23230bec51dd9a078484714f3f994342c41ec25dccc45043aaed8336f809fc38	2874	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p102.htm	direct	https://www.ponomar.net/files/gama2/p102.htm	downloads/alypy-grammar/p102.htm	b2f3cb5f526937e58b0f05e746e0c908f67e0aee0b73ffaa5f546981004ae358	6865	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p103.htm	direct	https://www.ponomar.net/files/gama2/p103.htm	downloads/alypy-grammar/p103.htm	9487c9903ff61e0fcf63127239cef1600d1c2d30f569e7f508593fd583882ffd	9108	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p104.htm	direct	https://www.ponomar.net/files/gama2/p104.htm	downloads/alypy-grammar/p104.htm	c34a46ae678261cb4eb0a7849b7483859852395ca30ac9c829fe25623d338686	46801	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p104app.htm	direct	https://www.ponomar.net/files/gama2/p104app.htm	downloads/alypy-grammar/p104app.htm	d44cb77cf674b57f7a5ec164c583aeb7db6146f772963fad39ee705ce2ce5254	6020	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p105.htm	direct	https://www.ponomar.net/files/gama2/p105.htm	downloads/alypy-grammar/p105.htm	92d828af41d1c3a3b10ebf926ca2a109b7c83656ef15237ce0575b56a34435e1	2603	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p106.htm	direct	https://www.ponomar.net/files/gama2/p106.htm	downloads/alypy-grammar/p106.htm	08c244546dea122d1517366c45f482f0c5b309195205efd8437a99ff7a5c5488	10877	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p107.htm	direct	https://www.ponomar.net/files/gama2/p107.htm	downloads/alypy-grammar/p107.htm	4913b94c898803577af0a4f8132ec9bf10771efd7f254d5909bfbc4024777c2d	5179	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p108.htm	direct	https://www.ponomar.net/files/gama2/p108.htm	downloads/alypy-grammar/p108.htm	08eb2acf1f198cff2e4b3b3028bc5835ca40921e6c3272ef93225e81d6eb3461	8862	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p109.htm	direct	https://www.ponomar.net/files/gama2/p109.htm	downloads/alypy-grammar/p109.htm	0ccb29730f8658d0fbf9c533afd2a63874109afdddd5720434fdfa3b1ae6e083	2718	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p110.htm	direct	https://www.ponomar.net/files/gama2/p110.htm	downloads/alypy-grammar/p110.htm	03f1828be0f5739c60778bf1846ea1077bbd6b2c9a9c36a875b93b8bbe886ec6	5481	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p111.htm	direct	https://www.ponomar.net/files/gama2/p111.htm	downloads/alypy-grammar/p111.htm	5d49583804e6e981315488e2f3870e35d398e65374536b3d7d285c8fe26a22d8	4615	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p112.htm	direct	https://www.ponomar.net/files/gama2/p112.htm	downloads/alypy-grammar/p112.htm	fcbd128b8d3bcd994fdd55b69aedb516d889d3dde654f11f2c90c75c12ba8122	6183	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p113.htm	direct	https://www.ponomar.net/files/gama2/p113.htm	downloads/alypy-grammar/p113.htm	efb519360ebb82a010914cafbc4acad327edd989ebf0b5f464b3768d6e01556d	2829	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p114.htm	direct	https://www.ponomar.net/files/gama2/p114.htm	downloads/alypy-grammar/p114.htm	f43a9843a7be0f01b80a4af14eba2bb8d78bf0af60404571b7dcd641662e1082	4558	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p115.htm	direct	https://www.ponomar.net/files/gama2/p115.htm	downloads/alypy-grammar/p115.htm	0f7b90a43834ab4915be4dc12eb989cdd88b6cdec8a9126569a42904023817f4	2905	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p116.htm	direct	https://www.ponomar.net/files/gama2/p116.htm	downloads/alypy-grammar/p116.htm	590366a4649a78ce444f953a2f799bc1739881bd3b44e86e76307c69a416bfe3	12399	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p117.htm	direct	https://www.ponomar.net/files/gama2/p117.htm	downloads/alypy-grammar/p117.htm	12468dbd7a67f1c6cfdcb2e51b658e186a5ed1f469686a2f8e60120d95f1b754	5534	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p118-119.htm	direct	https://www.ponomar.net/files/gama2/p118-119.htm	downloads/alypy-grammar/p118-119.htm	51084b57b9ed2d09b1e688d2216af1e9559e25f1b495c38f337da5b49587a650	4197	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p120.htm	direct	https://www.ponomar.net/files/gama2/p120.htm	downloads/alypy-grammar/p120.htm	3a52af665070d9e0e350739a6c4e056698cfae44297c18721fee2cc8822f1f6e	3828	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p121.htm	direct	https://www.ponomar.net/files/gama2/p121.htm	downloads/alypy-grammar/p121.htm	e67617d0ce2270e283972c8d67298e401b3f45d5b75e5ae76ccb15b81bd52641	2768	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p122.htm	direct	https://www.ponomar.net/files/gama2/p122.htm	downloads/alypy-grammar/p122.htm	897fb0a105f3f84b332d20ff2c067a1978ef35cb4e8efb920c25f02ed736fc8a	12009	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p123.htm	direct	https://www.ponomar.net/files/gama2/p123.htm	downloads/alypy-grammar/p123.htm	35f9509408576e1e4d29b6107a7cf74321c17d4cb9b716ad2d18da8aefe100e5	6509	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p124.htm	direct	https://www.ponomar.net/files/gama2/p124.htm	downloads/alypy-grammar/p124.htm	15f71da237efa8059a5492301abdb098e9135ed72d79ad0c4ec6ac426ff5ac97	10745	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p125.htm	direct	https://www.ponomar.net/files/gama2/p125.htm	downloads/alypy-grammar/p125.htm	70f51e284d53f0172cb782234a3aafd08600689cad37a7f0acbffc2159f52581	5702	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p126.htm	direct	https://www.ponomar.net/files/gama2/p126.htm	downloads/alypy-grammar/p126.htm	19500ccd533173bd41a8f2b4bde2cdc1cd81e1153facbf993c315651f701a734	5773	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p127.htm	direct	https://www.ponomar.net/files/gama2/p127.htm	downloads/alypy-grammar/p127.htm	bfaab5740e69b334d04c960b61b9ea6b2c8b484b755504d56bda76b672add4fd	2179	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p128.htm	direct	https://www.ponomar.net/files/gama2/p128.htm	downloads/alypy-grammar/p128.htm	dcb039fe70f3fe26eeb3ecf741d72a8f859a3c513864f340c703e3b487c28b33	7103	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p129.htm	direct	https://www.ponomar.net/files/gama2/p129.htm	downloads/alypy-grammar/p129.htm	95fe9dbe44d92ea6bb3322955c9f3f67fdcbd414cfc06bb7b4b5ae836ce16887	10307	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p130.htm	direct	https://www.ponomar.net/files/gama2/p130.htm	downloads/alypy-grammar/p130.htm	39ba54d382e24a895c851bdd49f6cd28b75c131810475d6adf1163dbc51a6654	16295	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p131.htm	direct	https://www.ponomar.net/files/gama2/p131.htm	downloads/alypy-grammar/p131.htm	bba5e8dfe19bf55d1939147bcdffcf6dfa13e439add971dc63f9f3ba9ef74b07	2953	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p132.htm	direct	https://www.ponomar.net/files/gama2/p132.htm	downloads/alypy-grammar/p132.htm	31498f9e0cc564f57cccec76f28248178f754efa3122f290c2b5edfff73ffde0	5113	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p133.htm	direct	https://www.ponomar.net/files/gama2/p133.htm	downloads/alypy-grammar/p133.htm	6f128e2a56e9d3268a6cc277d31b3f4150631e54ab66525ca576fd454ac9825f	4151	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p134.htm	direct	https://www.ponomar.net/files/gama2/p134.htm	downloads/alypy-grammar/p134.htm	0d1586348301e018f3877e3d96239e4726113781ee0ea0b9ae6e7fa00489abde	4807	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p135.htm	direct	https://www.ponomar.net/files/gama2/p135.htm	downloads/alypy-grammar/p135.htm	75c01b01c2b140852d829e933a82d01a006d0a9837b59f264a472ce7df4d7d11	5770	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p136.htm	direct	https://www.ponomar.net/files/gama2/p136.htm	downloads/alypy-grammar/p136.htm	1e8d3b172390a7734630c08cd9f445bace4b281dcbb6fdfa9c157c5b171a43ae	21325	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p137.htm	direct	https://www.ponomar.net/files/gama2/p137.htm	downloads/alypy-grammar/p137.htm	f779fedd367ed834c45d24386ae11ba00b3ceeb30e9dd084f9887697457e1a45	10027	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p138.htm	direct	https://www.ponomar.net/files/gama2/p138.htm	downloads/alypy-grammar/p138.htm	8520d46c772e8a94032aa3646c52152f1aafb43a02f65276b92ca934e96da14f	5107	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p139.htm	direct	https://www.ponomar.net/files/gama2/p139.htm	downloads/alypy-grammar/p139.htm	9f93fb9738aeffed6777812cb48c16c78a769eee328891c644be93391fc86598	1943	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p140.htm	direct	https://www.ponomar.net/files/gama2/p140.htm	downloads/alypy-grammar/p140.htm	571505f01081bfc8dcef2016ab74be8c287c9b59feed6cada7dd642abaffdbe9	2521	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p141-142.htm	direct	https://www.ponomar.net/files/gama2/p141-142.htm	downloads/alypy-grammar/p141-142.htm	ebf7f706b9e4b02064a67c90b61f729eb46273e31141e1d30d64b28ffc0df174	14498	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p143.htm	direct	https://www.ponomar.net/files/gama2/p143.htm	downloads/alypy-grammar/p143.htm	0c54bb34b50764131c6ee1d84dfaabb6d9bb340bd4afc22ff3dceac8540823a9	53681	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p144.htm	direct	https://www.ponomar.net/files/gama2/p144.htm	downloads/alypy-grammar/p144.htm	c06000bc5dfb985642ae2d765aae593ba2d39f4f84738588517b57f1d87333db	3629	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p145.htm	direct	https://www.ponomar.net/files/gama2/p145.htm	downloads/alypy-grammar/p145.htm	9da3589c59b8bc526a982216b9f15725bbc361914afd676dd6114e4d6b105cb0	3850	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p146.htm	direct	https://www.ponomar.net/files/gama2/p146.htm	downloads/alypy-grammar/p146.htm	769a85f86fd9206c0666b3246793267967a60d6f31c9ef581f9ddf1a9b54c6ba	11895	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p147.htm	direct	https://www.ponomar.net/files/gama2/p147.htm	downloads/alypy-grammar/p147.htm	1ae92d1778da6bcdfbd7bbf61dd7095c456f94f0dd92089ef3f4be2d7398402e	6766	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p148.htm	direct	https://www.ponomar.net/files/gama2/p148.htm	downloads/alypy-grammar/p148.htm	b75bbaead3677a8b563b28e40f0ae4bc30a1954378efdcb7fca085816ae43447	4982	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p149-150.htm	direct	https://www.ponomar.net/files/gama2/p149-150.htm	downloads/alypy-grammar/p149-150.htm	52ea5c3d632e132718232b26348e30b6a0096c75a1b04338f86d0bafbf32273a	10852	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p151-152.htm	direct	https://www.ponomar.net/files/gama2/p151-152.htm	downloads/alypy-grammar/p151-152.htm	b056f7b0a9347cffc94d3e7c907b6c1a0c8bd5ca0c6d939094fb7151b198b835	17943	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p153.htm	direct	https://www.ponomar.net/files/gama2/p153.htm	downloads/alypy-grammar/p153.htm	b2f81cd5d6fed21c27f01aefb5eef32e5872fbe17d21f6b399439820c8fb468f	5271	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p154.htm	direct	https://www.ponomar.net/files/gama2/p154.htm	downloads/alypy-grammar/p154.htm	a012a8f1b13c8683c0f01ef5d468ac8e6b660b8864ce3197ecd064e0d226cfc6	4969	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p155.htm	direct	https://www.ponomar.net/files/gama2/p155.htm	downloads/alypy-grammar/p155.htm	1daf371a9c810dbac96a3ea6de95417532832039494fa09ad7a850554f4e056b	4644	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p156.htm	direct	https://www.ponomar.net/files/gama2/p156.htm	downloads/alypy-grammar/p156.htm	01c9b4d8215639a354aa90b62ebfa911acbfd8a5bf68b0a06055fa2eccda3e83	3098	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p157.htm	direct	https://www.ponomar.net/files/gama2/p157.htm	downloads/alypy-grammar/p157.htm	956b2899258c231b19e4d8d5167674bb7d653c5e7cb0735ee04d6965b792a91d	16710	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p158-159.htm	direct	https://www.ponomar.net/files/gama2/p158-159.htm	downloads/alypy-grammar/p158-159.htm	da18599ab985fbcf541ee8b6a5556ddacbe9219a7a630dc408cd5ed5624b3b9f	16206	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p160.htm	direct	https://www.ponomar.net/files/gama2/p160.htm	downloads/alypy-grammar/p160.htm	7d32ad5c6c13cd0d146cbec5c95f4f0cd8fab8ffbb6b49a1a7bfe58a4f56447d	4237	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p161.htm	direct	https://www.ponomar.net/files/gama2/p161.htm	downloads/alypy-grammar/p161.htm	a063c9ea1fa3d4f7dd3c2eb2b8c16ef88e1699df4d07d3aae1ca3d4378fbeddf	12100	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p162.htm	direct	https://www.ponomar.net/files/gama2/p162.htm	downloads/alypy-grammar/p162.htm	27c91ae463a3b5eb9aa3ed5793671a0ae4ef518e59cbb76564b4ab472ea60925	1802	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p163.htm	direct	https://www.ponomar.net/files/gama2/p163.htm	downloads/alypy-grammar/p163.htm	bd39093fd459f1b50fc5edb1e749b69c0570dd5f78cf2a64287cc8c663027565	8468	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p164.htm	direct	https://www.ponomar.net/files/gama2/p164.htm	downloads/alypy-grammar/p164.htm	ebaac82d132e6c4453084094cd2c69eb94f9fb8a33a0b24fae0c3f64cd2d3114	2727	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p165.htm	direct	https://www.ponomar.net/files/gama2/p165.htm	downloads/alypy-grammar/p165.htm	d4b6df6f3fd07a33ddf80aef9c1e41b9716c74673713a1895f170d792cb3d1e3	1981	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p166.htm	direct	https://www.ponomar.net/files/gama2/p166.htm	downloads/alypy-grammar/p166.htm	62ebe0f8d92828d350998f3aba628f4981a7962149ad3bc29487539b5690bf79	2198	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p167.htm	direct	https://www.ponomar.net/files/gama2/p167.htm	downloads/alypy-grammar/p167.htm	478249943323ff49a876423ba64320f9dd5366b82a1801e890c3c2d991f1a9dc	4076	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p168.htm	direct	https://www.ponomar.net/files/gama2/p168.htm	downloads/alypy-grammar/p168.htm	4b3099b69ba6b331ffe38210ebfdebe2eb43c56b46b1491e37ee5a9215c1a6f1	6360	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p169.htm	direct	https://www.ponomar.net/files/gama2/p169.htm	downloads/alypy-grammar/p169.htm	8d5267a26a3db0c1e57b7e74d1f7d325e1cd8f1969ef2006d92aa831a61b32e5	1396	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p170.htm	direct	https://www.ponomar.net/files/gama2/p170.htm	downloads/alypy-grammar/p170.htm	80611e654c8820a88303670dad51336101d9c9a10472caec16a0e78855ba2b9b	9414	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p171-172.htm	direct	https://www.ponomar.net/files/gama2/p171-172.htm	downloads/alypy-grammar/p171-172.htm	c547ff73ba12c3d1bfa65ce20e8efb5ceae64edd9647d5801175873455f3be7c	33611	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p173.htm	direct	https://www.ponomar.net/files/gama2/p173.htm	downloads/alypy-grammar/p173.htm	405e7a67f515aafb9796b2c587d2dc57b532d3d005be5f3ad12761e6c818d41e	4567	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p174.htm	direct	https://www.ponomar.net/files/gama2/p174.htm	downloads/alypy-grammar/p174.htm	3e309559317c0d5c8ec9a621c4e84761af2dfad2686510ec8385fc27ead881fb	2076	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p175.htm	direct	https://www.ponomar.net/files/gama2/p175.htm	downloads/alypy-grammar/p175.htm	b063afda2bef636141af21d5944caa4df6f981509f55fe8fec279d06be190514	10825	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p176.htm	direct	https://www.ponomar.net/files/gama2/p176.htm	downloads/alypy-grammar/p176.htm	d21b179bbe6b876d3e024c0af568ef932fa4114557a2cc9bc8733be51ae541c8	9166	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p177.htm	direct	https://www.ponomar.net/files/gama2/p177.htm	downloads/alypy-grammar/p177.htm	ade5ae2c78d665a989d05c913f8c9b0e65da8a510c8cfe5265dd20f7cd9b70e6	2936	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p178.htm	direct	https://www.ponomar.net/files/gama2/p178.htm	downloads/alypy-grammar/p178.htm	51a032347c10147bea6087262d89fcdd6049bf1fe14ad590252fa2d0bc3b7168	2246	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p179.htm	direct	https://www.ponomar.net/files/gama2/p179.htm	downloads/alypy-grammar/p179.htm	8f22a7bdcb99138271166b5c6558cb4915f7bb73ca90e041428dab7ad8067e0c	10150	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p180.htm	direct	https://www.ponomar.net/files/gama2/p180.htm	downloads/alypy-grammar/p180.htm	f7c378ef1332e77269ec79061c01f87ec3e1daba215fa90256fb2cd09867e9d5	3946	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p181.htm	direct	https://www.ponomar.net/files/gama2/p181.htm	downloads/alypy-grammar/p181.htm	9abebea1fccd433d87abada853ba1c684056b759b9b5defa5083dffe11c29f66	2011	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p182.htm	direct	https://www.ponomar.net/files/gama2/p182.htm	downloads/alypy-grammar/p182.htm	19b74921a8cdd74dee4c87e8b43c2dedb223bbcb11472f0925b2b9ea4873f381	3651	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p183.htm	direct	https://www.ponomar.net/files/gama2/p183.htm	downloads/alypy-grammar/p183.htm	79e4c909d53c8c6ce591f6267b74c573c0acf0333b1895ae9dcfcf2f6b8a1d88	4627	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p184.htm	direct	https://www.ponomar.net/files/gama2/p184.htm	downloads/alypy-grammar/p184.htm	88db39df4a10a3bd872ced8406aea04230c5c2b33d5fb114e727158c7cb59d95	5969	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p185.htm	direct	https://www.ponomar.net/files/gama2/p185.htm	downloads/alypy-grammar/p185.htm	98e11c18808b23586267288a978d0c71c1afd6d6bdf6e9ba2370f20745bec131	2535	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p186.htm	direct	https://www.ponomar.net/files/gama2/p186.htm	downloads/alypy-grammar/p186.htm	414fbe461ce4ae7afefca32e9ea61a8cdb8b393269c88ebec58ed9929051ccd8	4489	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p187.htm	direct	https://www.ponomar.net/files/gama2/p187.htm	downloads/alypy-grammar/p187.htm	b5b9a88b8a45b64a485e907cf2f5f7bf593fa42601f5a455974ff365142b3daa	8811	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p188.htm	direct	https://www.ponomar.net/files/gama2/p188.htm	downloads/alypy-grammar/p188.htm	0e3c48f3e531e4309645a260cffa6c14f6b83104bd724bb77e8e0464b75606d3	5409	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p189.htm	direct	https://www.ponomar.net/files/gama2/p189.htm	downloads/alypy-grammar/p189.htm	d6f54bb69b1f0439fe588e454ecc8c0bac2fb5d75a13a094d1ce48e4f23311af	3369	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p190.htm	direct	https://www.ponomar.net/files/gama2/p190.htm	downloads/alypy-grammar/p190.htm	e136ce9970434e2ef1484e8f9cee57d10f7503d6eefc5984eb18a14489d26139	2541	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p191.htm	direct	https://www.ponomar.net/files/gama2/p191.htm	downloads/alypy-grammar/p191.htm	a82470789cbe95adc1b3ec3570b9d2618004dc1ba6b12fdd6002f382c1ec1525	4228	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p192.htm	direct	https://www.ponomar.net/files/gama2/p192.htm	downloads/alypy-grammar/p192.htm	15eb298b79ca2bc64112bc27cd7c63501050b2931ee9b1f94121e4b94930e20a	3127	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p193.htm	direct	https://www.ponomar.net/files/gama2/p193.htm	downloads/alypy-grammar/p193.htm	4e92c48d8863337068f8b983271c2a1dd81eaaee2cfd8e45501565a5865706a5	3951	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p194.htm	direct	https://www.ponomar.net/files/gama2/p194.htm	downloads/alypy-grammar/p194.htm	e613f446f27d513bdbe3f0af82e1ae614b9773c429b26d88ef886f62e48b8ba9	3950	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p195.htm	direct	https://www.ponomar.net/files/gama2/p195.htm	downloads/alypy-grammar/p195.htm	d81698f2143ddb1b43ca771dec3ee6626ce1131bc9ef21484bb20d860dc0f388	3276	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p196.htm	direct	https://www.ponomar.net/files/gama2/p196.htm	downloads/alypy-grammar/p196.htm	4ac229a5bac6f66a9a7c90956a294709420e69768556ef745ac687ff7db9ac80	18425	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p197.htm	direct	https://www.ponomar.net/files/gama2/p197.htm	downloads/alypy-grammar/p197.htm	a1db790c14c41047d81f761ebf770d508d64376b1511d893d37a8e5285a9ba3d	16411	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p198.htm	direct	https://www.ponomar.net/files/gama2/p198.htm	downloads/alypy-grammar/p198.htm	ed38166ad802962587a252884d1f7bc82eabca361929a5e9d13fc86bd2a1ff0c	6451	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p199.htm	direct	https://www.ponomar.net/files/gama2/p199.htm	downloads/alypy-grammar/p199.htm	14d02d49ecc2f181b3f7fb00687895e1e5af638c2fd8f6ae4ef53bdd0a6388b2	4126	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p200-202.htm	direct	https://www.ponomar.net/files/gama2/p200-202.htm	downloads/alypy-grammar/p200-202.htm	fe8ce1cefd0a73a0a6b571da40e46bfe684812c4bd092cfa07a9f3901ecfd2c5	15327	html	html	-
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:p203.htm	direct	https://www.ponomar.net/files/gama2/p203.htm	downloads/alypy-grammar/p203.htm	49a14ec0487f2be4f45ecb1dc9efa4657d300592070b2599f3c1700382ef5136	6078	html	html	-
