id	lemma	pos	gender	anim	class	stress	stems	overrides	variants	src	note
авиань.a	авиань	a	-	-	A:-:ь	-	-	-	short.pos.f.sg.gen=авиѣнѧ	U:	tie A:o/a:ь
авимелеховъ.a	авимелеховъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
авраамль.a	авраамль	a	-	-	A:-:ь	a	-	short.pos.m.sg.nom=аврамль;short.pos.m.sg.gen=аврамлѣ;short.pos.m.sg.ins=авраамлемъ;short.pos.f.sg.nom=авраъмьꙗ;short.pos.f.sg.acc=аврамлѭ;short.pos.n.sg.nom=аврамле;short.pos.n.sg.gen=аврамлѣ;short.pos.n.sg.acc=аврамле;short.pos.n.pl.nom=авраамлѣ;short.pos.n.pl.acc=авраамлѣ	-	U:	-
авраамовъ.a	авраамовъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
авьнъ.a	авьнъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
адавовъ.a	адавовъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
адамовъ.a	адамовъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
адовъ.a	адовъ	a	-	-	A:-:ъ	-	-	-	short.pos.f.sg.nom=адовъи;long.pos.f.pl.nom=адовъи	K:A:-:ъ;U:	tie A:-k:ъ
адовьнъ.a	адовьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
адовьскъ.a	адовьскъ	a	-	-	A:-k:ъ	a	-	short.pos.m.sg.loc=адовьсцѣ;short.pos.m.pl.nom=адовьсци;short.pos.m.pl.loc=адовьсцѣхъ;short.pos.m.pl.voc=адовьсци;short.pos.f.sg.dat=адовьсцѣ;short.pos.f.sg.loc=адовьсцѣ;short.pos.f.du.nom=адовьсцѣ;short.pos.f.du.acc=адовьсцѣ;short.pos.f.du.voc=адовьсцѣ;short.pos.n.sg.loc=адовьсцѣ;short.pos.n.du.nom=адовьсцѣ;short.pos.n.du.acc=адовьсцѣ;short.pos.n.du.voc=адовьсцѣ;short.pos.n.pl.loc=адовьсцѣхъ;long.pos.m.sg.loc=адовьсцѣѥмь;long.pos.m.pl.nom=адовьсции;long.pos.m.pl.voc=адовьсции;long.pos.f.sg.dat=адовьсцѣи;long.pos.f.sg.loc=адовьсцѣи;long.pos.f.du.nom=адовьсцѣи;long.pos.f.du.acc=адовьсцѣи;long.pos.f.du.voc=адовьсцѣи;long.pos.n.sg.loc=адовьсцѣѥмь;long.pos.n.du.nom=адовьсцѣи;long.pos.n.du.acc=адовьсцѣи;long.pos.n.du.voc=адовьсцѣи	long.pos.n.sg.acc=адовъскоѥ;long.pos.n.pl.acc=адовъскаꙗ	K:A:-k:ъ;U:	tie A:-:ъ
адъдиѥвъ.a	адъдиѥвъ	a	-	-	A:-:ъ	-	-	short.pos.m.sg.nom=адъдиевъ	-	U:	-
адьскъ.a	адьскъ	a	-	-	A:-k:ъ	a	-	short.pos.m.sg.loc=адьсцѣ;short.pos.m.pl.nom=адьсци;short.pos.m.pl.loc=адьсцѣхъ;short.pos.m.pl.voc=адьсци;short.pos.f.sg.dat=адьсцѣ;short.pos.f.sg.loc=адьсцѣ;short.pos.f.du.nom=адьсцѣ;short.pos.f.du.acc=адьсцѣ;short.pos.f.du.voc=адьсцѣ;short.pos.n.sg.loc=адьсцѣ;short.pos.n.du.nom=адьсцѣ;short.pos.n.du.acc=адьсцѣ;short.pos.n.du.voc=адьсцѣ;short.pos.n.pl.loc=адьсцѣхъ;long.pos.m.sg.loc=адьсцѣѥмь;long.pos.m.pl.nom=адьсции;long.pos.m.pl.voc=адьсции;long.pos.f.sg.dat=адьсцѣи;long.pos.f.sg.loc=адьсцѣи;long.pos.f.du.nom=адьсцѣи;long.pos.f.du.acc=адьсцѣи;long.pos.f.du.voc=адьсцѣи;long.pos.n.sg.loc=адьсцѣѥмь;long.pos.n.du.nom=адьсцѣи;long.pos.n.du.acc=адьсцѣи;long.pos.n.du.voc=адьсцѣи	long.pos.m.sg.loc=адьстѣамь;long.pos.n.sg.acc=адъское;long.pos.n.sg.loc=адьстѣѣмъ	K:A:-k:ъ;U:	tie A:-:ъ
аерьнъ.a	аерьнъ	a	-	-	A:-:ъ	a	-	long.pos.m.pl.loc=аерънъихъ	-	U:	-
алгоуинъ.a	алгоуинъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
алеѯандриискъ.a	алеѯандриискъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
алеѯандровъ.a	алеѯандровъ	a	-	-	A:-:ъ	a	-	short.pos.f.sg.dat=алеѯанъдровѣ	-	U:	-
алеѯандрьскъ.a	алеѯандрьскъ	a	-	-	A:-:ъ	a	-	long.pos.f.sg.gen=алеѯандръскꙑѧ	-	U:	-
алъгꙋинъ.a	алъгоуинъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
алъчьбьнъ.a	алъчьбьнъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.nom=алчьбънꙑи;long.pos.m.pl.acc=алчьбънꙑѧ	-	U:	-
алъчьнъ.a	алъчьнъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
альфеовъ.a	альфеовъ	a	-	-	A:-:ъ	-	-	-	short.pos.m.sg.gen=алфеова	U:	tie A:-k:ъ
амидьскъ.a	амидьскъ	a	-	-	A:-:ъ	a	-	long.pos.n.sg.loc=амидьстѣѣмь	-	U:	-
аминадавовъ.a	аминадавовъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
аморѣискъ.a	аморѣискъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
амосовъ.a	амосовъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
ангелозрачьнъ.a	ангелозрачьнъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
ангельскъ.a	ангельскъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=аггельскъ;short.pos.m.sg.acc=аггельскъ;short.pos.m.sg.ins=аггельскомъ;short.pos.f.pl.dat=аггельскꙑмъ;short.pos.f.pl.ins=аггельсками;short.pos.n.sg.gen=аггельска;short.pos.n.sg.acc=аггельско;short.pos.n.sg.ins=аггельскомъ;long.pos.m.sg.acc=агельскꙑи;long.pos.m.pl.dat=аггельскꙑимъ;long.pos.f.pl.nom=аггельскꙑѧ;long.pos.n.sg.gen=аггельскааго;long.pos.n.sg.acc=аггельскоѥ	short.pos.m.sg.ins=аггельскомь	U:	tie A:-k:ъ
аннаевъ.a	аннаевъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
антиохиискъ.a	антиохиискъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
аньдреовъ.a	аньдреовъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.gen=аньдрѣева;short.pos.m.sg.acc=аньдрѣовъ;short.pos.n.sg.gen=аньдрѣева	-	U:	-
апамиискъ.a	апамиискъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
аполоновъ.a	аполоновъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
апостольскъ.a	апостольскъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.gen=апостольскааго;long.pos.m.pl.acc=апостольскꙑ;long.pos.n.sg.ins=апостольскомъ	long.pos.m.pl.acc=апостольскꙑѧ	U:	tie A:-k:ъ
арамовъ.a	арамовъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
арзаниньскъ.a	арзаниньскъ	a	-	-	A:-:ъ	a	-	short.pos.f.sg.gen=арзанинъскꙑ	-	U:	-
арианьскъ.a	арианьскъ	a	-	-	A:-:ъ	a	-	short.pos.m.pl.loc=арианъскомъ;long.pos.f.sg.nom=ариꙗнъскаꙗ;long.pos.f.sg.acc=арианъскѫѭ	long.pos.f.sg.acc=ариꙗнъскѫѭ	U:	-
ариѥвъ.a	ариѥвъ	a	-	-	A:-:ъ	-	-	short.pos.f.sg.gen=ариевꙑ	-	U:	tie A:-k:ъ
армениискъ.a	армениискъ	a	-	-	A:-k:ъ	-	-	-	-	U:	-
арменьскъ.a	арменьскъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.gen=арменъскааго	-	U:	-
ароновъ.a	ароновъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=арнь	short.pos.m.sg.acc=ароуновъ	U:	tie A:-k:ъ
аронь.a	аронь	a	-	-	A:-:ь	a	-	short.pos.m.sg.nom=ааронь	-	U:	tie A:o/a:ь
арфаксадовъ.a	арфаксадовъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
архангеловъ.a	архангеловъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.loc=аръхаггеловѣ	-	U:	-
архангельскъ.a	архангельскъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
архиереискъ.a	архиереискъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.gen=аръхиереиска;short.pos.m.pl.gen=аръхиереискꙑ;short.pos.f.sg.gen=аръхиереискꙑ	-	U:	tie A:-k:ъ
архиереовъ.a	архиереовъ	a	-	-	A:-:ъ	-	-	-	short.pos.m.sg.acc=аръхиереовъ	U:	tie A:-k:ъ
архисѵнагоговъ.a	архисѵнагоговъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
асафовъ.a	асафовъ	a	-	-	A:-:ъ	-	-	-	short.pos.m.sg.nom=асаафовъ	U:	tie A:-k:ъ
асиискъ.a	асиискъ	a	-	-	A:-k:ъ	-	-	-	-	U:	-
асиꙗнъ.a	асиꙗнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
аспидьнь.a	аспидьнь	a	-	-	A:-:ь	a	-	short.pos.m.sg.nom=аспиденъ	-	U:	-
асѵровъ.a	асѵровъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.gen=асоурова;short.pos.n.sg.gen=асоурова	-	U:	-
африкьскъ.a	африкьскъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.dat=африкьскоуоумоу	-	U:	-
аѵрилиꙗнь.a	аѵрилиꙗнь	a	-	-	A:-:ь	a	-	short.pos.m.sg.ins=аоурилиянемъ	-	U:	-
беждоушьнъ.a	беждоушьнъ	a	-	-	A:-:ъ	a	-	long.pos.n.pl.nom=бездоушнаа	-	U:	-
безаконьнъ.a	безаконьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=безаконенъ;short.pos.m.du.gen=безаконъноу;long.pos.m.sg.nom=безаконънꙑи;long.pos.m.sg.gen=безаконнааго;long.pos.m.sg.dat=безаконъноуоумоу;long.pos.m.pl.nom=безаконнии;long.pos.m.pl.gen=безаконънꙑихъ;long.pos.m.pl.dat=безаконънꙑимъ;long.pos.m.pl.acc=безаконии;long.pos.f.sg.gen=безаконьнꙑѧ;long.pos.f.pl.acc=безаконьнꙑѧ;long.pos.n.sg.gen=безаконьнааго;long.pos.n.sg.dat=базаконъноуоумоу;long.pos.n.sg.acc=безаконъноѥ;long.pos.n.pl.gen=безаконънъихъ;long.pos.n.pl.dat=безаконънꙑимъ;long.pos.n.pl.loc=безаконьихъ;long.comp.m.sg.nom=безаконьнѣи	short.pos.m.sg.nom=безаконнъ;long.pos.m.sg.gen=безаконьнааго;long.pos.m.sg.dat=безаконьноуоумоу;long.pos.m.pl.acc=безаконнꙑѩ;long.pos.f.sg.gen=безаконнꙑѧ	U:	tie A:-k:ъ
безблазьнъ.a	безблазьнъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
безбожьнъ.a	безбожьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.voc=безбожьне;long.pos.m.sg.dat=безбожьноуоумоу	long.pos.m.pl.gen=безбожьнꙑхъ	U:	tie A:-k:ъ
безбрашьнъ.a	безбрашьнъ	a	-	-	A:-:ъ	a	-	long.pos.n.sg.ins=безбрашънꙑимъ	-	U:	-
безбѣдьнъ.a	безбѣдьнъ	a	-	-	A:-:ъ	-	-	long.pos.f.sg.gen=безбѣдьнꙑѧ	-	U:	-
безвещьнъ.a	безвещьнъ	a	-	-	A:-:ъ	a	-	short.pos.n.sg.nom=безвештьно;long.pos.m.pl.ins=безвѣстънꙑми;long.pos.n.sg.ins=безвештънꙑимъ	-	U:	-
безвиньнъ.a	безвиньнъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.nom=безвинънꙑи;long.pos.m.pl.acc=безвинънꙑѧ	-	U:	tie A:-k:ъ
безводьнъ.a	безводьнъ	a	-	-	A:-:ъ	a	-	long.pos.f.sg.nom=безводьнаа	-	U:	tie A:-k:ъ
безврѣменьнъ.a	безврѣменьнъ	a	-	-	A:-:ъ	a	-	long.pos.f.sg.ins=безъврѣменьноѭ	-	U:	-
безвѣстьнъ.a	безвѣстьнъ	a	-	-	A:-:ъ	a	-	long.pos.n.pl.acc=безвѣстьнаа	-	U:	-
безгнѣвьнъ.a	безгнѣвьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
бездарьствьнъ.a	бездарьствьнъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.gen=бездарьствьнааго	-	U:	-
бездоушьнъ.a	бездоушьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
бездрѣвьнъ.a	бездрѣвьнъ	a	-	-	A:-:ъ	a	-	short.pos.n.pl.acc=бездрѣвъна	-	U:	-
бездънъ.a	бездънъ	a	-	-	A:-:ъ	a	-	long.pos.f.sg.dat=бездьнѣи	-	U:	-
бездъньнъ.a	бездъньнъ	a	-	-	A:-:ъ	a	-	long.pos.n.pl.acc=бездънаа	long.pos.n.pl.acc=бездънаѣ	U:	-
безименьнъ.a	безименьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=безименнъ	-	U:	-
безмилостивъ.a	безмилостивъ	a	-	-	A:-:ъ	-	-	long.pos.f.pl.nom=безмилостивꙑѧ	-	U:	-
безмлъвьнъ.a	безмлъвьнъ	a	-	-	A:-:ъ	a	-	short.pos.f.sg.acc=безмльвьнѫ	-	U:	-
безмѣрьнъ.a	безмѣрьнъ	a	-	-	A:-:ъ	a	-	short.pos.f.pl.ins=безмѣрънами;short.pos.n.sg.acc=безмѣрно	-	U:	-
безмѫжьнъ.a	безмѫжьнъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.nom=безмѫжънъи	-	U:	-
безнадеждьнъ.a	безнадеждьнъ	a	-	-	A:-:ъ	-	-	-	long.pos.m.pl.dat=безнадеждънꙑимъ	K:A:-:ъ;U:	tie A:-k:ъ
безначѧльнъ.a	безначѧльнъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.ins=безначꙙлънꙑимъ	long.pos.m.sg.ins=безначꙙльнꙑимъ	U:	-
безоумаи.a	безоумаи	a	-	-	A:-:и	a	-	long.pos.m.sg.voc=без	-	U:	-
безоумль.a	безоумль	a	-	-	A:-:ь	a	-	short.pos.m.sg.voc=безоумьлю;short.pos.m.pl.nom=безоумьли	-	U:	tie A:o/a:ь
безоумьнъ.a	безоумьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=безоуменъ;short.pos.m.sg.voc=безоумьне;long.pos.n.sg.dat=безоумъноуоумоу;long.pos.n.pl.dat=безоумънꙑимъ	short.pos.m.sg.nom=безоумънъ|бесоуменъ	U:	tie A:-k:ъ
безпоносьнъ.a	безпоносьнъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
безълобьнъ.a	безълобьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=безълобенъ;short.pos.n.sg.acc=безьлобьно;long.pos.m.sg.nom=безлобьнꙑи;long.pos.m.sg.gen=безълобьнааго;long.pos.m.sg.acc=безьлобънꙑи	short.pos.m.sg.nom=безъловенъ	U:	tie A:-k:ъ
безъратии.a	безъратии	a	-	-	A:-:и	-	-	-	-	U:	-
бесконьчьнъ.a	бесконьчьнъ	a	-	-	A:-:ъ	a	-	long.pos.m.pl.acc=бесконечьнꙑѧ	-	U:	-
бескръбьнъ.a	бескръбьнъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
бескръвьнъ.a	бескръвьнъ	a	-	-	A:-:ъ	a	-	long.pos.f.sg.gen=безскръбънꙑѧ;long.pos.f.sg.acc=бескврънънѫѭ	-	U:	-
бесловесьнъ.a	бесловесьнъ	a	-	-	A:-:ъ	a	-	short.pos.f.sg.acc=бесловесънѫ;long.pos.f.pl.acc=бесловесьнꙑѧ;long.pos.n.pl.nom=бесловесъная	-	U:	tie A:-k:ъ
бесловьнъ.a	бесловьнъ	a	-	-	A:-:ъ	a	-	long.pos.n.pl.ins=бесловънꙑими	-	U:	-
беслъньнъ.a	беслъньнъ	a	-	-	A:-:ъ	-	-	-	long.pos.n.pl.acc=бесльньнаꙗ	K:A:-:ъ;U:	tie A:-k:ъ
беспечальнъ.a	беспечальнъ	a	-	-	A:-:ъ	a	-	short.pos.n.sg.acc=бесъпечально	-	U:	-
бесплачьнъ.a	бесплачьнъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.gen=безплачьнааго	-	U:	-
бесплодьнъ.a	бесплодьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
бесплътьнъ.a	бесплътьнъ	a	-	-	A:-:ъ	-	-	-	short.pos.m.sg.nom=беспльтьнь;short.pos.m.sg.gen=бесплътъна;short.pos.n.sg.gen=бесплътъна;long.pos.m.sg.nom=бесплътънꙑи;long.pos.m.pl.gen=беспльтьнꙑихъ|безпльтънꙑихъ;long.pos.f.pl.dat=беспльтьнꙑимъ;long.pos.f.pl.ins=беспльтънꙑими;long.pos.n.sg.acc=бесплътъноѥ	K:A:-:ъ;U:	tie A:-k:ъ
беспосагаи.a	беспосагаи	a	-	-	A:-:и	a	-	long.pos.f.sg.gen=беспосагаѧ	-	U:	-
бесправьдьнъ.a	бесправьдьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
беспѫтьнъ.a	беспѫтьнъ	a	-	-	A:-:ъ	a	-	long.pos.m.pl.acc=безпѫтънꙑѧ	-	U:	-
бесрамьнъ.a	бесрамьнъ	a	-	-	A:-:ъ	-	-	long.pos.f.sg.nom=бесрамьная	-	U:	-
бестоудьнъ.a	бестоудьнъ	a	-	-	A:-:ъ	a	-	short.pos.f.sg.acc=бестоуднѫ;short.comp.m.sg.gen=бестоудьнѣиша;long.pos.n.pl.gen=бестоудънꙑихъ;long.comp.n.sg.nom=бестоудьнѣѥ	-	U:	-
бестрастънъ.a	бестрастънъ	a	-	-	A:-:ъ	a	-	long.pos.n.sg.nom=бестрастьноѥ	-	U:	-
бестрастьнъ.a	бестрастьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=бестрастьнь;long.pos.m.sg.gen=бестрастьнааго	-	U:	-
бестьлѣнъ.a	бестьлѣнъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
бестьлѣньнъ.a	бестьлѣньнъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
бесъмрьтьнъ.a	бесъмрьтьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=бесьмрьтенъ;short.pos.m.pl.nom=бесьмрьтьни;short.pos.n.sg.gen=бесьмърьтъна;long.pos.m.sg.nom=бесъмрьтънꙑи;long.pos.m.sg.gen=бесьмрьтьнааго;long.pos.m.pl.gen=бесъмрътънꙑихъ;long.pos.m.pl.dat=бесъмрътънꙑимъ;long.pos.m.pl.ins=бесъмрьтънꙑими;long.pos.f.sg.gen=бесьмрьтънꙑѧ;long.pos.f.sg.acc=б	long.pos.m.sg.gen=бесьмрьтьнаъго;long.pos.f.sg.acc=бесъмрътънѫѭ	U:	tie A:-k:ъ
бецѣньнъ.a	бецѣньнъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.gen=бесцѣннааго	-	U:	-
бещинаи.a	бещинаи	a	-	-	A:-:и	a	-	long.pos.n.sg.acc=бес	-	U:	-
бещиньнъ.a	бещиньнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=бесчиньнъ;long.pos.m.sg.gen=бесчинънааго;long.pos.m.sg.acc=бештинънꙑи	-	U:	-
бещисльнъ.a	бещисльнъ	a	-	-	A:-:ъ	a	-	long.pos.m.pl.nom=бештисльнии	-	U:	-
бещисменьнъ.a	бещисменьнъ	a	-	-	A:-:ъ	a	-	long.pos.f.pl.nom=бечисменьнꙑѧ	-	U:	-
бещоувьствьнъ.a	бещоувьствьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.pl.dat=безъчоувьствьномъ	-	U:	-
бещьствьнъ.a	бещьствьнъ	a	-	-	A:-:ъ	a	-	long.pos.f.sg.acc=бесчьстьвьнѫѭ	-	U:	-
бещьстии.a	бещьстии	a	-	-	A:-:и	a	-	short.pos.m.sg.nom=бештьсти	-	U:	-
бещьстьнъ.a	бещьстьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=бечьстьнъ;short.pos.m.sg.gen=бещьстъна	-	U:	-
бещѧдьнъ.a	бещѧдьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=бештѧдень;long.pos.f.sg.nom=безчꙙдънаꙗ	short.pos.m.sg.nom=бештѧдьнъ	U:	-
благовоньнъ.a	благовоньнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
благоврѣменьнъ.a	благоврѣменьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
благовѣрьнъ.a	благовѣрьнъ	a	-	-	A:-:ъ	a	-	long.pos.m.sg.gen=благовѣрънааго;long.pos.m.pl.acc=благовѣрьнꙑѧ;long.pos.f.sg.gen=благовѣрнꙑѧ	-	U:	tie A:-k:ъ
благоголѣньнъ.a	благоголѣньнъ	a	-	-	A:-:ъ	a	-	short.pos.m.pl.gen=благоголѣненъ	-	U:	-
благодарьствьнъ.a	благодарьствьнъ	a	-	-	A:-:ъ	-	-	long.pos.f.pl.acc=благодарьствьнꙑѧ	-	U:	tie A:-k:ъ
благодатьнъ.a	благодатьнъ	a	-	-	A:-:ъ	a	-	long.pos.f.sg.voc=благодатънаѣ	-	U:	-
благодѣтьнъ.a	благодѣтьнъ	a	-	-	A:-:ъ	a	-	long.pos.f.sg.voc=благодѣтънаѣ;long.pos.n.sg.ins=благодѣтьнꙑимъ	-	U:	tie A:-k:ъ
благоизвольнъ.a	благоизвольнъ	a	-	-	A:-:ъ	a	-	short.pos.f.pl.nom=благоизвольни	-	U:	-
благокореньнъ.a	благокореньнъ	a	-	-	A:-:ъ	a	-	long.pos.n.sg.ins=благокоренньмъ	-	U:	-
благоприимичьнъ.a	благоприимичьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
благоприлежьнъ.a	благоприлежьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
благоприѩтьнъ.a	благоприѩтьнъ	a	-	-	A:-:ъ	a	-	short.pos.f.sg.nom=благоприѧтъна	-	U:	-
благословествьнъ.a	благословествьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=благословесловественъ	short.pos.m.sg.nom=благословественъ|благословествень	U:	-
благословесьнъ.a	благословесьнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=благословесенъ	-	U:	-
благословлѥнъ.a	благословлѥнъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=благословьѥнъ;long.pos.m.pl.nom=благословьѥнии	short.pos.m.sg.nom=благословенъ	U:	-
благочьстивъ.a	благочьстивъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
благочьстьнъ.a	благочьстьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
благъ.a	благъ	a	-	-	A:-k:ъ	-	-	-	long.pos.m.sg.nom=благъи|благъии;long.pos.m.sg.gen=благааго;long.pos.m.sg.voc=благꙑ;long.pos.m.pl.dat=благъиимъ;long.pos.m.pl.acc=благꙑѧ;long.pos.f.sg.gen=благꙑѧ;long.pos.f.pl.dat=благъиимъ;long.pos.n.sg.gen=благааго;long.pos.n.sg.acc=благое;long.pos.n.pl.gen=благъиихъ|благꙑхъ;long.pos.n.pl.acc=благаа|благая;long.pos.n.pl.ins=благъиими;long.pos.n.pl.loc=благъихъ	K:A:-k:ъ;U:	-
блаженъ.a	блаженъ	a	-	-	A:-:ъ	-	-	-	long.pos.m.sg.nom=блаженъи|блажении;long.pos.m.sg.gen=блаженааго|блаженаъго;long.pos.m.sg.dat=блаженоуоумоу|блаженоумоу;long.pos.m.sg.ins=блаженꙑимъ;long.pos.m.sg.loc=блаженѣмъ|блаженѣѣмъ;long.pos.m.pl.gen=блаженъихъ;long.pos.f.sg.nom=блаженая|блаженѣи;long.pos.f.sg.gen=блаженъиѧ|блаженꙑѧ;long.pos.n.sg.dat=блаженоуоумоу	K:A:-:ъ;U:	tie A:-k:ъ
блаженьстъ.a	блаженьстъ	a	-	-	A:-:ъ	a	-	short.pos.m.sg.nom=блаженъстъ	-	U:	-
блазнъ.a	блазнъ	a	-	-	A:-:ъ	a	-	long.pos.n.sg.acc=блазньное	-	U:	-
блазньничь.a	блазньничь	a	-	-	A:-:ь	-	-	short.pos.f.sg.gen=блазньничꙙ	-	U:	-
блазньнъ.a	блазньнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
блатьньскъ.a	блатьньскъ	a	-	-	A:-k:ъ	a	-	short.pos.m.sg.loc=блатьньсцѣ;short.pos.m.pl.nom=блатьньсци;short.pos.m.pl.loc=блатьньсцѣхъ;short.pos.m.pl.voc=блатьньсци;short.pos.f.sg.dat=блатьньсцѣ;short.pos.f.sg.loc=блатьньсцѣ;short.pos.f.du.nom=блатьньсцѣ;short.pos.f.du.acc=блатьньсцѣ;short.pos.f.du.voc=блатьньсцѣ;short.pos.n.sg.loc=блатьньсцѣ;short.pos.n.du.nom=блатьньсцѣ;short.pos.n.du.acc=блатьньсцѣ;short.pos.n.du.voc=блатьньсцѣ;short.pos.n.pl.loc=блатьньсцѣхъ;long.pos.m.sg.loc=блатьньсцѣѥмь;long.pos.m.pl.nom=блатьньсции;long.pos.m.pl.voc=блатьньсции;long.pos.f.sg.dat=блатьньсцѣи;long.pos.f.sg.loc=блатьньсцѣи;long.pos.f.du.nom=блатьньсцѣи;long.pos.f.du.acc=блатьньсцѣи;long.pos.f.du.voc=блатьньсцѣи;long.pos.n.sg.loc=блатьньсцѣѥмь;long.pos.n.du.nom=блатьньсцѣи;long.pos.n.du.acc=блатьньсцѣи;long.pos.n.du.voc=блатьньсцѣи	-	K:A:-k:ъ	tie A:-:ъ
ближьнии.a	ближьнии	a	-	-	A:-:и	a	-	short.pos.m.pl.acc=ближънѩ;short.pos.f.pl.acc=ближънѩ;long.pos.m.sg.gen=ближнꙗго;long.pos.m.sg.dat=ближнюоумоу;long.pos.m.pl.dat=ближьниимъ;long.pos.m.pl.acc=ближьнѧѩ;long.pos.f.pl.acc=ближьнѧѩ	long.pos.m.sg.dat=ближьнюоумоу;long.pos.m.pl.dat=ближьнимъ;long.pos.m.pl.acc=ближьнꙙѧ	U:	-
близньчьнъ.a	близньчьнъ	a	-	-	A:-:ъ	-	-	-	-	U:	tie A:-k:ъ
блѣдъ.a	блѣдъ	a	-	-	A:-:ъ	-	-	-	-	K:A:-:ъ	tie A:-k:ъ
