id	lemma	pos	gender	anim	class	stress	stems	overrides	variants	src	note
абеселоумъ.n	абеселоумъ	n	-	-	u:ъ:-	a	-	nom.sg=авесалом;gen.sg=беселоума	-	U:	-
аблань.n	аблань	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
аблъко.n	аблъко	n	-	-	ok:о:-	-	-	-	-	K:ok:о:-	-
авазгъ.n	авазгъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
авгостъ.n	авгостъ	n	-	-	o:ъ:-	a	-	gen.sg=авъгоуста	-	U:	-
авелъ.n	авелъ	n	-	-	o:ъ:-	a	-	nom.sg=авель	nom.sg=авьлъ	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
авиатаръ.n	авиатаръ	n	-	-	o:ъ:-	a	-	loc.sg=авиатари	loc.sg=ѣвиавиафарѣ	U:	-
авивъ.n	авивъ	n	-	-	o:ъ:-	a	-	nom.sg=авивос	-	U:	-
авилиниꙗ.n	авилиниꙗ	n	-	-	a:ꙗ:-	-	-	-	-	U:	tie a:а:m
авимелехъ.n	авимелехъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
авлѥниѥ.n	авлѥниѥ	n	-	-	o:ѥ:-	a	-	nom.sg=ꙗвьѥниѥ;gen.sg=авлениѣ;acc.sg=авление;ins.sg=авлениѥмъ	gen.sg=явьения|ꙗвьѥньꙗ;acc.sg=ꙗвьѥниѥ;ins.sg=ꙗвьѥниимъ	U:	-
авраамъ.n	авраамъ	n	-	-	o:ъ:-	-	-	-	nom.sg=аврамъ;gen.sg=аврама;dat.sg=аврамоу;ins.sg=авраамомь	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
авѣ.n	авѣ	n	-	-	a:0:-	a	-	acc.sg=авѣ	-	U:	-
агарѣне.n	агарѣне	n	-	-	o:е:-	a	-	nom.pl=агарѣнѣ	-	U:	-
агарѣнинъ.n	агарѣнинъ	n	-	-	o:ъ:-	a	-	nom.pl=агарѣне;gen.pl=агарѣнъ;dat.pl=агарѣньмъ;acc.pl=агарѣнꙑ;ins.sg=агарѣниномь;ins.pl=агарѣнꙑ;loc.pl=агарѣньхъ;voc.pl=агарѣне	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
агньць.n	агньць	n	-	-	o:ь:-	a	-	voc.sg=агньче	dat.sg=агньцеви;acc.sg=агньца;nom.sg=агнецъ|агньцъ	K:o:ь:-;U:	-
агнѧ.n	агнѧ	n	-	-	nt:ѧ:-	-	-	-	acc.sg=агнꙙ	K:nt:ѧ:-;U:	-
агода.n	агода	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
адамъ.n	адамъ	n	-	-	o:ъ:-	a	-	acc.sg=адам	dat.sg=адамови	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
адъ.n	адъ	n	-	-	o:ъ:-	a	-	dat.sg=адови	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
аеръ.n	аеръ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
азариꙗ.n	азариꙗ	n	-	-	a:ꙗ:-	-	-	-	-	U:	-
аице.n	аице	n	-	-	o:е:-	-	-	-	-	K:o:е:-	tie s:е:-,o:е:n
акридъ.n	акридъ	n	-	-	o:ъ:-	-	-	-	dat.sg=акридови;acc.sg=акрида	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
акридь.n	акридь	n	-	-	o:ь:-	-	-	-	-	U:	tie i:ь:-,o:ь:f,o:ь:m,i:и:-,i:ъ:-
акротомъ.n	акротомъ	n	-	-	o:ъ:-	-	-	-	acc.sg=акротомь	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
акѵла.n	акѵла	n	-	-	a:а:-	a	-	nom.sg=акоула	-	U:	-
алавастръ.n	алавастръ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
аламоундарь.n	аламоундарь	n	-	-	o:ь:m	-	-	-	-	U:	tie i:ь:-,i:ь:m,n:ь:-,o:ь:-,o:ь:f,i:и:-,i:ъ:-
алеѯандриꙗ.n	алеѯандриꙗ	n	-	-	a:а:m	a	-	loc.sg=алеѯанъдрии	-	U:	-
алеѯандръ.n	алеѯандръ	n	-	-	o:ъ:-	a	-	ins.sg=алеѯанъдромъ	nom.sg=алеѯанъдръ|алеѯандрь;dat.sg=а|алеѯанъдроу;voc.sg=алеѯанъдре	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
алпъ.n	алпъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
алъдии.n	алъдии	n	-	-	a:и:-	-	-	-	nom.pl=ладиѩ;acc.sg=ладиѭ;loc.sg=ладии|алдии|алъдꙑ	K:a:и:-;U:	tie a:и:m
алъдьи.n	алъдьи	n	-	-	a:и:-	-	-	-	-	K:a:и:-	tie a:и:m
алъканиѥ.n	алъканиѥ	n	-	-	o:ѥ:-	a	-	gen.sg=алканиꙗ;gen.pl=алкании;loc.sg=алкании	-	U:	-
алънии.n	алънии	n	-	-	a:и:-	-	-	-	-	K:a:и:-	tie a:и:m
алъньи.n	алъньи	n	-	-	a:и:-	-	-	-	-	K:a:и:-	tie a:и:m
алъчьба.n	алъчьба	n	-	-	a:а:-	-	-	-	gen.sg=алчъбꙑ;acc.sg=алчьбѫ;ins.sg=алчъбоѭ|алчьбоѭ|алъчъбоѭ;ins.pl=алчъбами	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
амаликъ.n	амаликъ	n	-	-	ok:ъ:m	-	-	-	-	U:	tie o:ъ:-,o:ъ:m,ok:ъ:-,u:ъ:-,uk:ъ:-
амбакоумъ.n	амбакоумъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
амбонъ.n	амбонъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
амемꙋрмнии.n	амемоурмнии	n	-	-	a:и:-	-	-	-	nom.sg=аменоуръмнии;dat.sg=амемоурмниноу	K:a:и:-;U:	tie a:и:m
амемꙋрмнинъ.n	амемоурмнинъ	n	-	-	o:ъ:-	a	-	nom.pl=амемоурмне;gen.pl=амемоурмнъ;dat.pl=амемоурмньмъ;acc.pl=амемоурмнꙑ;ins.sg=амемоурмниномь;ins.pl=амемоурмнꙑ;loc.pl=амемоурмньхъ;voc.pl=амемоурмне	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
амемꙋрмньи.n	амемоурмньи	n	-	-	a:и:-	-	-	-	-	K:a:и:-	tie a:и:m
амонъ.n	амонъ	n	-	-	o:ъ:m	a	-	nom.sg=мамънъ	-	U:	-
амосъ.n	амосъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
анагностьство.n	анагностьство	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
аналавъ.n	аналавъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
ананиꙗ.n	ананиꙗ	n	-	-	a:ꙗ:-	-	-	-	-	U:	-
анастасиꙗ.n	анастасиꙗ	n	-	-	a:ꙗ:-	a	-	nom.sg=анастасиа	-	U:	-
анаѯархъ.n	анаѯархъ	n	-	-	uk:ъ:-	-	-	-	-	U:	tie o:ъ:-,o:ъ:m,ok:ъ:-,ok:ъ:m,u:ъ:-
ангеи.n	ангеи	n	-	-	a:и:-	a	-	dat.sg=анꙉеоу	dat.sg=а	U:	-
ангелъ.n	ангелъ	n	m	-	o:ъ:m	-	-	-	dat.sg=ангелови|аггелоу;acc.sg=ангела;nom.sg=аггелъ;nom.du=аггела;nom.pl=аггели|анꙉели;gen.sg=аггела|анꙉела;gen.pl=аггелъ|анꙉелъ;dat.pl=аггеломъ|агъгеломъ;acc.pl=аггелꙑ;ins.sg=аггеломъ;ins.pl=аггелꙑ|ангелъи;loc.pl=аггелѣхъ;voc.sg=аггеле	K:o:ъ:m;U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
анкѵра.n	анкѵра	n	-	-	a:а:-	a	-	acc.sg=анкоурѫ	acc.sg=ꙗнкоурѫ	U:	-
анна.n	анна	n	-	-	a:а:f	-	-	-	-	U:	tie a:а:-,ak:а:-,a:ь:-
антиграфеѵсъ.n	антиграфеѵсъ	n	-	-	o:ъ:-	a	-	nom.sg=антиграфеоусъ	-	U:	-
антинополь.n	антинополь	n	-	-	i:ь:-	-	-	-	-	U:	tie i:ь:m,n:ь:-,i:и:-,i:ъ:-
антиохиꙗ.n	антиохиꙗ	n	-	-	a:а:m	-	-	-	-	U:	-
антихрьстъ.n	антихрьстъ	n	-	-	o:ъ:-	-	-	-	dat.sg=антихрьстови;acc.sg=антихрьста	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
антонии.n	антонии	n	-	-	o:и:-	-	-	-	-	U:	-
антонинъ.n	антонинъ	n	-	-	o:ъ:m	a	-	gen.sg=анътонина;dat.sg=анътониноу;voc.sg=анътонине	nom.sg=анътонинъ	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
аньдреи.n	аньдреи	n	-	-	a:и:-	a	-	nom.sg=аньдрѣа;dat.sg=аньдрѣови	-	U:	-
аньдреꙗ.n	аньдреꙗ	n	-	-	a:ꙗ:-	a	-	nom.sg=аньдрѣа;acc.sg=аньдрѣѭ	-	U:	-
аньдрѣꙗ.n	аньдрѣꙗ	n	-	-	a:ꙗ:-	a	-	nom.sg=аньдрѣа	-	U:	-
анѳѵпатъ.n	анѳѵпатъ	n	-	-	o:ъ:-	a	-	nom.sg=анѳоупатъ;gen.sg=анѳоупата;dat.sg=анѳоупатоу;ins.sg=анѳоупатомъ;voc.sg=анѳоупате	nom.sg=антоупатъ|анътоупаѳъ|анъѳоупатъ;dat.sg=антоупатоу|анътоупатоу;ins.sg=анъѳоупатомъ;voc.sg=антоупате	U:	-
аполониꙗ.n	аполониꙗ	n	-	-	a:ꙗ:-	-	-	-	-	U:	-
аполонъ.n	аполонъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
апостолъ.n	апостолъ	n	-	-	o:ъ:-	-	-	-	dat.sg=апостолови;acc.sg=апостола;gen.sg=апола;dat.pl=апсломъ;ins.pl=аплꙑ|апостолъми	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
априль.n	априль	n	m	-	o:ь:-	-	-	voc.sg=априлоу	-	K:o:ь:m	-
аравиꙗ.n	аравиꙗ	n	-	-	a:ꙗ:-	-	-	-	-	U:	-
ареи.n	ареи	n	-	-	o:и:-	-	-	-	gen.sg=ареа	K:o:и:-;U:	-
арианъ.n	арианъ	n	-	-	o:ъ:m	-	-	-	acc.pl=ариꙗнꙑ	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
арии.n	арии	n	-	-	a:и:f	a	-	gen.sg=ариа;dat.sg=арию;ins.sg=ариѥмъ	nom.sg=ариос;voc.sg=ариѥ	U:	tie o:и:-
ариматеꙗ.n	ариматеꙗ	n	-	-	a:ꙗ:-	a	-	gen.sg=аримаѳеѧ	gen.sg=ариматѣѩ	U:	-
аристидъ.n	аристидъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
ариꙗнъ.n	ариꙗнъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
ароматъ.n	ароматъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
аронъ.n	аронъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
архангелъ.n	архангелъ	n	-	-	o:ъ:-	-	-	-	nom.sg=архаггелъ|аръханъгелъ;nom.pl=аръхаггели;gen.pl=архаггелъ;acc.pl=аръхаггелꙑ;ins.pl=архаггелꙑ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
архиепискꙋпъ.n	архиепискоупъ	n	-	-	o:ъ:-	-	-	-	dat.sg=архиепискоупови;acc.sg=архиепискоупа	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
архиереи.n	архиереи	n	-	-	o:и:-	a	-	dat.sg=архиереови;dat.pl=архиереомъ	nom.pl=арьхиереи;gen.pl=аръхиереи	U:	-
архимандритъ.n	архимандритъ	n	-	-	o:ъ:-	a	-	nom.sg=архимандр	-	U:	-
архистратигъ.n	архистратигъ	n	-	-	ok:ъ:-	-	-	-	nom.sg=аръхистратигъ	K:ok:ъ:-;U:	tie ok:ъ:m
архисѵнагогъ.n	архисѵнагогъ	n	-	-	ok:ъ:-	a	-	gen.sg=архисоунагога;gen.pl=архисоунагогъ;dat.sg=архисоунагогови	dat.sg=архисѵнагогови	U:	tie o:ъ:-,o:ъ:m,ok:ъ:m,u:ъ:-,uk:ъ:-
архитриклинъ.n	архитриклинъ	n	-	-	o:ъ:-	-	-	-	dat.sg=архитриклинови|аръхитриклинови;acc.sg=архитриклина	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
асафъ.n	асафъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
асиꙗ.n	асиꙗ	n	-	-	a:ꙗ:-	-	-	-	-	U:	tie a:а:m
аскалонъ.n	аскалонъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
асклипии.n	асклипии	n	-	-	a:и:-	a	-	ins.sg=асклипиѥмъ	-	U:	tie a:и:m,a:и:f
асклипиꙗдъ.n	асклипиꙗдъ	n	-	-	o:ъ:-	a	-	gen.sg=асклипиада;dat.sg=асклипию	nom.sg=асклипиади|асклипиꙗди|асъклипиꙗдъ	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
асоуръ.n	асоуръ	n	-	-	o:ъ:-	a	-	nom.sg=ѣсоуръ	-	U:	-
аспида.n	аспида	n	-	-	a:а:-	-	-	-	-	U:	tie a:а:f,ak:а:-,a:ь:-
ассарии.n	ассарии	n	-	-	a:и:-	-	-	-	-	K:a:и:-	tie a:и:m
асѵрии.n	асѵрии	n	-	-	a:и:-	-	-	-	gen.pl=асоурии;dat.sg=асоурию;loc.sg=соури	K:a:и:-;U:	tie a:и:m
афедронъ.n	афедронъ	n	-	-	o:ъ:-	-	-	-	ins.sg=афредомь	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
африканъ.n	африканъ	n	-	-	o:ъ:m	-	-	-	gen.sg=фрикана	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
африкиꙗ.n	африкиꙗ	n	-	-	a:ꙗ:-	-	-	-	-	U:	-
ахаавъ.n	ахаавъ	n	-	-	o:ъ:-	a	-	gen.sg=ахаъва	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
ахила.n	ахила	n	-	-	a:а:-	-	-	-	-	U:	tie a:а:f,ak:а:-,a:ь:-
ахолии.n	ахолии	n	-	-	a:и:-	a	-	gen.sg=ахолиа;ins.sg=ахолиѥмъ	-	U:	tie a:и:m,a:и:f,o:и:-,r:и:-
ащеръ.n	ащеръ	n	-	-	o:ъ:-	-	-	-	dat.sg=ащерови;acc.sg=ащера;gen.sg=аштера	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
аѳинеи.n	аѳинеи	n	-	-	a:и:-	-	-	-	-	U:	tie a:и:m,o:и:-
аѵдисотъ.n	аѵдисотъ	n	-	-	o:ъ:-	a	-	nom.sg=аоудисотъ	-	U:	-
аѵрилиꙗнъ.n	аѵрилиꙗнъ	n	-	-	o:ъ:m	a	-	nom.sg=аоурилиянъ;gen.sg=аоурилиана;dat.sg=аоурилияноу;voc.sg=аоурилияне	nom.sg=аоурилиян|аоурилиꙗнъ;gen.sg=аоурилияна	U:	-
аѵрилиꙗнь.n	аѵрилиꙗнь	n	-	-	i:ь:m	a	-	nom.sg=аоурилиянъ	-	U:	-
баба.n	баба	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
багъръ.n	багъръ	n	-	-	o:ъ:-	-	-	-	nom.sg=баръгъ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
багърѣница.n	багърѣница	n	-	-	a:а:m	-	-	-	acc.sg=багрѣницѫ	K:a:а:-;U:	-
балии.n	балии	n	-	-	a:и:-	-	-	-	voc.sg=балии	K:a:и:-;U:	tie a:и:m
балованиѥ.n	балованиѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
бальи.n	бальи	n	-	-	a:и:-	-	-	-	-	K:a:и:-	tie a:и:m
бальство.n	бальство	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
банꙗ.n	банꙗ	n	-	-	a:ꙗ:-	-	-	-	nom.sg=банѣ;acc.sg=банѫ	K:a:ꙗ:-;U:	-
баꙗниѥ.n	баꙗниѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
бедра.n	бедра	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
безаконениѥ.n	безаконениѥ	n	-	-	o:ѥ:-	a	-	nom.sg=безаконенье;gen.sg=безаконениѣ;gen.pl=безаконенеи;dat.pl=безаконъемъ;acc.sg=безаконение;acc.pl=безаконениѣ;loc.sg=безаконеньи	nom.sg=безаконенъе|безаконнъе;nom.pl=безаконенъѣ|безаконеньѣ;gen.sg=безаконеньѣ;acc.sg=безаконенье|безаконенъе|безаконнъе|безаконенъ|безаконнье;acc.pl=безаконньѣ;loc.sg=безаконенꙑ	U:	-
безакониѥ.n	безакониѥ	n	-	-	o:ѥ:-	a	-	nom.pl=безаконьꙗ;gen.sg=безаконьꙗ;acc.pl=безаконньѣ	nom.sg=безаконние|безаконнье;gen.sg=безакониѣ|безаконьѣ;gen.pl=безакониѣ;acc.sg=безаконние|безаконьѥ|безаконие|безаконнъе|безаконнье|безаконье;acc.pl=безаконьньѣ|безаконьꙗ	U:	-
безаконьникъ.n	безаконьникъ	n	-	-	ok:ъ:m	a	-	nom.sg=безаконъникъ;nom.pl=безаконници;gen.pl=безакьнъникъ;ins.sg=безаконникомъ;ins.pl=безаконъникꙑ;voc.sg=безаконниче	voc.sg=безаконъниче	U:	tie o:ъ:-,o:ъ:m,ok:ъ:-
безбожьникъ.n	безбожьникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
безбожьство.n	безбожьство	n	-	-	o:о:n	-	-	-	-	U:	tie s:о:-,o:о:-,ok:о:-
безбожьѥ.n	безбожьѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
безгодиѥ.n	безгодиѥ	n	-	-	o:ѥ:-	a	-	loc.sg=безгодьи	-	U:	-
безградьникъ.n	безградьникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
бездъждиѥ.n	бездъждиѥ	n	-	-	o:ѥ:-	a	-	dat.sg=бездъждью	-	U:	-
бездъждьѥ.n	бездъждьѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
бездъна.n	бездъна	n	-	-	a:а:-	-	-	-	nom.pl=бездьнъи;dat.sg=бездьнѣ;acc.sg=бездьнѫ;acc.pl=безьнъи;loc.pl=бездьнѣхъ	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
бездъниѥ.n	бездъниѥ	n	-	-	o:ѥ:-	a	-	loc.sg=бездьнии	-	U:	-
безлобьѥ.n	безлобьѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
безмлъвиѥ.n	безмлъвиѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
безмлъвьствиѥ.n	безмлъвьствиѥ	n	-	-	o:ѥ:-	a	-	ins.sg=безмльвьствиѥмъ	-	U:	-
безмьздьникъ.n	безмьздьникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
безмѣриѥ.n	безмѣриѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
безоумиѥ.n	безоумиѥ	n	-	-	o:ѥ:-	a	-	gen.sg=безоумьꙗ;acc.sg=безоумье	nom.sg=безоумье|безоумьѥ;gen.sg=безоумия|безоумьѣ;acc.sg=безоумие	U:	-
безꙋмьникъ.n	безоумьникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
безꙋмьѥ.n	безоумьѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
бесправьдиѥ.n	бесправьдиѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
бесрамиѥ.n	бесрамиѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
бесрамъкъ.n	бесрамъкъ	n	-	-	ok:ъ:-	-	-	-	gen.sg=бесрамька	K:ok:ъ:-;U:	tie ok:ъ:m
бестоудиѥ.n	бестоудиѥ	n	-	-	o:ѥ:-	a	-	gen.sg=бестоудьꙗ	-	U:	-
бестрастиѥ.n	бестрастиѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
бестьлѣниѥ.n	бестьлѣниѥ	n	-	-	o:ѥ:-	a	-	ins.sg=бестьлѣниѥмъ	-	U:	-
бестꙋдьникъ.n	бестоудьникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
бестꙋдьць.n	бестоудьць	n	-	-	o:ь:-	a	-	voc.sg=бестоудьче	-	K:o:ь:-	-
бесхрамьникъ.n	бесхрамьникъ	n	-	-	ok:ъ:-	-	-	-	gen.sg=бесхрамника	K:ok:ъ:-;U:	tie ok:ъ:m
бесъмрьтиѥ.n	бесъмрьтиѥ	n	-	-	o:ѥ:-	a	-	gen.sg=бесьмрьтиꙗ	-	U:	-
бесъниѥ.n	бесъниѥ	n	-	-	o:ѥ:-	a	-	ins.sg=бессьниѥмъ	-	U:	-
бесѣда.n	бесѣда	n	-	-	a:а:-	-	-	-	dat.pl=бесадамъ	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
бесѣдованиѥ.n	бесѣдованиѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
бещиниѥ.n	бещиниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=бесчиниꙗ	-	U:	-
бещьствиѥ.n	бещьствиѥ	n	-	-	o:ѥ:-	a	-	acc.sg=бесчьствиѥ	-	U:	-
бещьстиѥ.n	бещьстиѥ	n	-	-	o:ѥ:-	a	-	gen.sg=бечьстиꙗ;acc.sg=бечьстиѥ;acc.pl=бечьстиꙗ	-	U:	-
бискꙋпъ.n	бискоупъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
бисьръ.n	бисьръ	n	-	-	o:ъ:-	a	-	gen.sg=бисъра;acc.sg=бисъръ;acc.pl=бисърꙑ	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
бичь.n	бичь	n	-	-	o:ь:-	-	-	voc.sg=бичоу	-	K:o:ь:-	-
биѥниѥ.n	биѥниѥ	n	-	-	o:ѥ:-	-	-	-	acc.sg=биение;voc.sg=бьѥнию	K:o:ѥ:-;U:	-
благоволеньѥ.n	благоволеньѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
благоволѥниѥ.n	благоволѥниѥ	n	-	-	o:ѥ:-	a	-	nom.sg=благоволение;gen.sg=благоволениѣ;acc.sg=благоленъе;ins.sg=благоволениѥмъ;loc.sg=благоволени	nom.sg=благоволеньѥ;gen.sg=благоволеньѣ;ins.sg=благоволеньемъ;loc.sg=благоизволении	U:	-
благовѣриѥ.n	благовѣриѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
благовѣствованьѥ.n	благовѣствованьѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
благовѣщениѥ.n	благовѣщениѥ	n	-	-	o:ѥ:-	a	-	nom.sg=благовѣштениѥ;gen.sg=благовѣштениꙗ;dat.sg=благовѣштению;acc.sg=благовѣштениѥ;acc.pl=благовѣштениꙗ;ins.sg=благовѣштениимъ	-	U:	-
благодавьць.n	благодавьць	n	-	-	o:ь:-	a	-	voc.sg=благодавьче	-	K:o:ь:-	-
благодариѥ.n	благодариѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
благодарьствиѥ.n	благодарьствиѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
благодарѥниѥ.n	благодарѥниѥ	n	-	-	o:ѥ:-	-	-	acc.pl=благодарениꙗ	-	U:	-
благодать.n	благодать	n	-	-	i:ь:-	a	-	nom.sg=благодѣть;acc.sg=благодатъ	nom.sg=благодатъ;acc.sg=благодѣть	U:	tie i:и:-,i:ъ:-
благодатьникъ.n	благодатьникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
благодѣтель.n	благодѣтель	n	m	-	o:ь:m	-	-	-	acc.sg=благодѣтелꙗ	K:o:ь:m	tie o:ь:f
благодѣть.n	благодѣть	n	-	-	i:ь:-	-	-	-	nom.sg=благодѣтъ	K:i:ь:-;U:	tie i:и:-,i:ъ:-
благодѣꙗниѥ.n	благодѣꙗниѥ	n	-	-	o:ѥ:-	a	-	nom.sg=благодѣаниѥ;gen.sg=благодѣаньꙗ;gen.pl=благодѣании;acc.sg=благодѣаниѥ;acc.pl=благодѣаниꙗ	-	U:	-
благожитиѥ.n	благожитиѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
благоизволѥниѥ.n	благоизволѥниѥ	n	-	-	o:ѥ:-	-	-	gen.pl=благоизволении;acc.pl=благоизволениꙗ	-	U:	-
благородиѥ.n	благородиѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
благословениѥ.n	благословениѥ	n	-	-	o:ѥ:-	-	-	-	acc.sg=блгслнье	K:o:ѥ:-;U:	-
благословествениѥ.n	благословествениѥ	n	-	-	o:ѥ:-	a	-	acc.sg=благословественъе	-	U:	-
благословещениѥ.n	благословещениѥ	n	-	-	o:ѥ:-	a	-	acc.sg=благословештенье	acc.sg=благословештеньѥ	U:	-
благословлѥниѥ.n	благословлѥниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=благословьѥниꙗ;acc.sg=благословьѥниѥ	-	U:	-
благостыни.n	благостꙑни	n	f	-	a:и:f	-	-	-	gen.sg=благостъинѩ|благостꙑнѩ|благостꙑнꙙ	K:a:и:f;U:	-
благость.n	благость	n	-	-	i:ь:-	-	-	-	gen.sg=благсисти;ins.sg=благстиѭ	K:i:ь:-;U:	tie i:и:-,i:ъ:-
благочьстиѥ.n	благочьстиѥ	n	-	-	o:ѥ:-	a	-	ins.sg=благочьстиимъ	-	U:	-
